experiment_id,pattern_id,variant_id,created_at,tested_at,status,reason_status,parameters_json,dataset_start,dataset_end,in_sample_start,in_sample_end,out_of_sample_start,out_of_sample_end,paper_live_start,paper_live_end,number_of_assets_tested,number_of_events,number_of_trades,gross_pnl,net_pnl,winrate,profit_factor,sharpe,sortino,max_drawdown,notes
EXP_PATTERN_000107_RR_1_5,PATTERN_000107,RR_1_5,2026-06-07T10:11:31.898644+00:00,2026-06-07T10:11:31.898644+00:00,discarded,muestras insuficientes: 68 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 0, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-12-23T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-12-23T00:00:00+00:00,,,9,68,0,,,0.55882,1.78745,,,7.5,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000107_RR_2,PATTERN_000107,RR_2,2026-06-07T10:11:31.898644+00:00,2026-06-07T10:11:31.898644+00:00,discarded,muestras insuficientes: 68 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 0, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-12-23T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-12-23T00:00:00+00:00,,,9,68,0,,,0.54412,2.09149,,,6.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000107_RR_2_5,PATTERN_000107,RR_2_5,2026-06-07T10:11:31.898644+00:00,2026-06-07T10:11:31.898644+00:00,discarded,muestras insuficientes: 68 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 0, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-12-23T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-12-23T00:00:00+00:00,,,9,68,0,,,0.5,1.98177,,,6.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000107_RR_3,PATTERN_000107,RR_3,2026-06-07T10:11:31.898644+00:00,2026-06-07T10:11:31.898644+00:00,discarded,muestras insuficientes: 68 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 0, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-12-23T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-12-23T00:00:00+00:00,,,9,68,0,,,0.48529,1.92559,,,9.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000107_RR_4,PATTERN_000107,RR_4,2026-06-07T10:11:31.898644+00:00,2026-06-07T10:11:31.898644+00:00,discarded,muestras insuficientes: 68 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 0, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-12-23T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-12-23T00:00:00+00:00,,,9,68,0,,,0.48529,2.00287,,,9.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000107_RR_5,PATTERN_000107,RR_5,2026-06-07T10:11:31.898644+00:00,2026-06-07T10:11:31.898644+00:00,discarded,muestras insuficientes: 68 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 0, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-12-23T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-12-23T00:00:00+00:00,,,9,68,0,,,0.48529,1.94026,,,9.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000177_RR_1_5,PATTERN_000177,RR_1_5,2026-06-07T11:22:35.447975+00:00,2026-06-07T11:22:35.447975+00:00,discarded,poca diversidad de símbolos: 2 < 8; drawdown excesivo: 20.83R > 12.00R; profit factor insuficiente: 1.47 < 1.80; posible dependencia de pocos símbolos,"{""cluster_id"": 5, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 20}",2021-07-13T00:00:00+00:00,2026-04-15T00:00:00+00:00,2021-07-13T00:00:00+00:00,,,2026-04-15T00:00:00+00:00,,,2,129,0,,,0.44186,1.14757,,,16.72453,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000177_RR_2,PATTERN_000177,RR_2,2026-06-07T11:22:35.447975+00:00,2026-06-07T11:22:35.447975+00:00,discarded,poca diversidad de símbolos: 2 < 8; drawdown excesivo: 20.83R > 12.00R; profit factor insuficiente: 1.47 < 1.80; posible dependencia de pocos símbolos,"{""cluster_id"": 5, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 20}",2021-07-13T00:00:00+00:00,2026-04-15T00:00:00+00:00,2021-07-13T00:00:00+00:00,,,2026-04-15T00:00:00+00:00,,,2,129,0,,,0.4031,1.15931,,,19.22453,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000177_RR_2_5,PATTERN_000177,RR_2_5,2026-06-07T11:22:35.447975+00:00,2026-06-07T11:22:35.447975+00:00,discarded,poca diversidad de símbolos: 2 < 8; drawdown excesivo: 20.83R > 12.00R; profit factor insuficiente: 1.47 < 1.80; posible dependencia de pocos símbolos,"{""cluster_id"": 5, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 20}",2021-07-13T00:00:00+00:00,2026-04-15T00:00:00+00:00,2021-07-13T00:00:00+00:00,,,2026-04-15T00:00:00+00:00,,,2,129,0,,,0.39535,1.25639,,,20.94675,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000177_RR_3,PATTERN_000177,RR_3,2026-06-07T11:22:35.447975+00:00,2026-06-07T11:22:35.447975+00:00,discarded,poca diversidad de símbolos: 2 < 8; drawdown excesivo: 20.83R > 12.00R; profit factor insuficiente: 1.47 < 1.80; posible dependencia de pocos símbolos,"{""cluster_id"": 5, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 20}",2021-07-13T00:00:00+00:00,2026-04-15T00:00:00+00:00,2021-07-13T00:00:00+00:00,,,2026-04-15T00:00:00+00:00,,,2,129,0,,,0.3876,1.32336,,,20.83405,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000177_RR_4,PATTERN_000177,RR_4,2026-06-07T11:22:35.447975+00:00,2026-06-07T11:22:35.447975+00:00,discarded,poca diversidad de símbolos: 2 < 8; drawdown excesivo: 20.83R > 12.00R; profit factor insuficiente: 1.47 < 1.80; posible dependencia de pocos símbolos,"{""cluster_id"": 5, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 20}",2021-07-13T00:00:00+00:00,2026-04-15T00:00:00+00:00,2021-07-13T00:00:00+00:00,,,2026-04-15T00:00:00+00:00,,,2,129,0,,,0.3876,1.38741,,,20.83405,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000177_RR_5,PATTERN_000177,RR_5,2026-06-07T11:22:35.447975+00:00,2026-06-07T11:22:35.447975+00:00,discarded,poca diversidad de símbolos: 2 < 8; drawdown excesivo: 20.83R > 12.00R; profit factor insuficiente: 1.47 < 1.80; posible dependencia de pocos símbolos,"{""cluster_id"": 5, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 20}",2021-07-13T00:00:00+00:00,2026-04-15T00:00:00+00:00,2021-07-13T00:00:00+00:00,,,2026-04-15T00:00:00+00:00,,,2,129,0,,,0.3876,1.47208,,,20.83405,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000337_RR_1_5,PATTERN_000337,RR_1_5,2026-06-07T15:43:39.768556+00:00,2026-06-07T15:43:39.768556+00:00,discarded,muestras insuficientes: 63 < 100; poca diversidad de símbolos: 4 < 8,"{""cluster_id"": 11, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2022-01-03T00:00:00+00:00,2025-08-22T00:00:00+00:00,2022-01-03T00:00:00+00:00,,,2025-08-22T00:00:00+00:00,,,4,63,0,,,0.44444,1.17859,,,9.51067,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000337_RR_2,PATTERN_000337,RR_2,2026-06-07T15:43:39.768556+00:00,2026-06-07T15:43:39.768556+00:00,discarded,muestras insuficientes: 63 < 100; poca diversidad de símbolos: 4 < 8,"{""cluster_id"": 11, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2022-01-03T00:00:00+00:00,2025-08-22T00:00:00+00:00,2022-01-03T00:00:00+00:00,,,2025-08-22T00:00:00+00:00,,,4,63,0,,,0.42857,1.41475,,,9.39007,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000337_RR_2_5,PATTERN_000337,RR_2_5,2026-06-07T15:43:39.768556+00:00,2026-06-07T15:43:39.768556+00:00,discarded,muestras insuficientes: 63 < 100; poca diversidad de símbolos: 4 < 8,"{""cluster_id"": 11, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2022-01-03T00:00:00+00:00,2025-08-22T00:00:00+00:00,2022-01-03T00:00:00+00:00,,,2025-08-22T00:00:00+00:00,,,4,63,0,,,0.4127,1.53397,,,8.39007,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000337_RR_3,PATTERN_000337,RR_3,2026-06-07T15:43:39.768556+00:00,2026-06-07T15:43:39.768556+00:00,discarded,muestras insuficientes: 63 < 100; poca diversidad de símbolos: 4 < 8,"{""cluster_id"": 11, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2022-01-03T00:00:00+00:00,2025-08-22T00:00:00+00:00,2022-01-03T00:00:00+00:00,,,2025-08-22T00:00:00+00:00,,,4,63,0,,,0.4127,1.57495,,,7.39007,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000337_RR_4,PATTERN_000337,RR_4,2026-06-07T15:43:39.768556+00:00,2026-06-07T15:43:39.768556+00:00,discarded,muestras insuficientes: 63 < 100; poca diversidad de símbolos: 4 < 8,"{""cluster_id"": 11, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2022-01-03T00:00:00+00:00,2025-08-22T00:00:00+00:00,2022-01-03T00:00:00+00:00,,,2025-08-22T00:00:00+00:00,,,4,63,0,,,0.4127,1.74657,,,7.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000337_RR_5,PATTERN_000337,RR_5,2026-06-07T15:43:39.768556+00:00,2026-06-07T15:43:39.768556+00:00,discarded,muestras insuficientes: 63 < 100; poca diversidad de símbolos: 4 < 8,"{""cluster_id"": 11, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2022-01-03T00:00:00+00:00,2025-08-22T00:00:00+00:00,2022-01-03T00:00:00+00:00,,,2025-08-22T00:00:00+00:00,,,4,63,0,,,0.4127,1.81557,,,7.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000183_RR_1_5,PATTERN_000183,RR_1_5,2026-06-07T12:32:58.990501+00:00,2026-06-07T12:32:58.990501+00:00,discarded,drawdown excesivo: 16.52R > 12.00R; profit factor insuficiente: 1.58 < 1.80,"{""cluster_id"": 1, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,9,125,0,,,0.472,1.29562,,,11.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000183_RR_2,PATTERN_000183,RR_2,2026-06-07T12:32:58.990501+00:00,2026-06-07T12:32:58.990501+00:00,discarded,drawdown excesivo: 16.52R > 12.00R; profit factor insuficiente: 1.58 < 1.80,"{""cluster_id"": 1, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,9,125,0,,,0.432,1.34386,,,16.52072,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000183_RR_2_5,PATTERN_000183,RR_2_5,2026-06-07T12:32:58.990501+00:00,2026-06-07T12:32:58.990501+00:00,discarded,drawdown excesivo: 16.52R > 12.00R; profit factor insuficiente: 1.58 < 1.80,"{""cluster_id"": 1, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,9,125,0,,,0.416,1.43239,,,16.52072,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000183_RR_3,PATTERN_000183,RR_3,2026-06-07T12:32:58.990501+00:00,2026-06-07T12:32:58.990501+00:00,discarded,drawdown excesivo: 16.52R > 12.00R; profit factor insuficiente: 1.58 < 1.80,"{""cluster_id"": 1, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,9,125,0,,,0.416,1.58421,,,16.52072,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000183_RR_4,PATTERN_000183,RR_4,2026-06-07T12:32:58.990501+00:00,2026-06-07T12:32:58.990501+00:00,discarded,drawdown excesivo: 16.52R > 12.00R; profit factor insuficiente: 1.58 < 1.80,"{""cluster_id"": 1, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,9,125,0,,,0.4,1.34544,,,16.52072,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000183_RR_5,PATTERN_000183,RR_5,2026-06-07T12:32:58.990501+00:00,2026-06-07T12:32:58.990501+00:00,discarded,drawdown excesivo: 16.52R > 12.00R; profit factor insuficiente: 1.58 < 1.80,"{""cluster_id"": 1, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,9,125,0,,,0.4,1.33204,,,16.52072,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000285_RR_1_5,PATTERN_000285,RR_1_5,2026-06-07T13:44:50.710051+00:00,2026-06-07T13:44:50.710051+00:00,discarded,muestras insuficientes: 87 < 100; profit factor insuficiente: 1.65 < 1.80,"{""cluster_id"": 11, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-12-09T00:00:00+00:00,2025-08-08T00:00:00+00:00,2021-12-09T00:00:00+00:00,,,2025-08-08T00:00:00+00:00,,,8,87,0,,,0.48276,1.41413,,,6.06761,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000285_RR_2,PATTERN_000285,RR_2,2026-06-07T13:44:50.710051+00:00,2026-06-07T13:44:50.710051+00:00,discarded,muestras insuficientes: 87 < 100; profit factor insuficiente: 1.65 < 1.80,"{""cluster_id"": 11, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-12-09T00:00:00+00:00,2025-08-08T00:00:00+00:00,2021-12-09T00:00:00+00:00,,,2025-08-08T00:00:00+00:00,,,8,87,0,,,0.42529,1.39871,,,5.85151,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000285_RR_2_5,PATTERN_000285,RR_2_5,2026-06-07T13:44:50.710051+00:00,2026-06-07T13:44:50.710051+00:00,discarded,muestras insuficientes: 87 < 100; profit factor insuficiente: 1.65 < 1.80,"{""cluster_id"": 11, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-12-09T00:00:00+00:00,2025-08-08T00:00:00+00:00,2021-12-09T00:00:00+00:00,,,2025-08-08T00:00:00+00:00,,,8,87,0,,,0.42529,1.53818,,,6.36922,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000285_RR_3,PATTERN_000285,RR_3,2026-06-07T13:44:50.710051+00:00,2026-06-07T13:44:50.710051+00:00,discarded,muestras insuficientes: 87 < 100; profit factor insuficiente: 1.65 < 1.80,"{""cluster_id"": 11, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-12-09T00:00:00+00:00,2025-08-08T00:00:00+00:00,2021-12-09T00:00:00+00:00,,,2025-08-08T00:00:00+00:00,,,8,87,0,,,0.42529,1.61869,,,6.36922,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000285_RR_4,PATTERN_000285,RR_4,2026-06-07T13:44:50.710051+00:00,2026-06-07T13:44:50.710051+00:00,discarded,muestras insuficientes: 87 < 100; profit factor insuficiente: 1.65 < 1.80,"{""cluster_id"": 11, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-12-09T00:00:00+00:00,2025-08-08T00:00:00+00:00,2021-12-09T00:00:00+00:00,,,2025-08-08T00:00:00+00:00,,,8,87,0,,,0.42529,1.64976,,,6.36922,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000285_RR_5,PATTERN_000285,RR_5,2026-06-07T13:44:50.710051+00:00,2026-06-07T13:44:50.710051+00:00,discarded,muestras insuficientes: 87 < 100; profit factor insuficiente: 1.65 < 1.80,"{""cluster_id"": 11, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-12-09T00:00:00+00:00,2025-08-08T00:00:00+00:00,2021-12-09T00:00:00+00:00,,,2025-08-08T00:00:00+00:00,,,8,87,0,,,0.42529,1.63587,,,6.36922,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000262_RR_1_5,PATTERN_000262,RR_1_5,2026-06-07T13:37:26.899099+00:00,2026-06-07T13:37:26.899099+00:00,discarded,drawdown excesivo: 24.70R > 12.00R; profit factor insuficiente: 1.64 < 1.80,"{""cluster_id"": 2, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-01-19T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-01-19T00:00:00+00:00,,,19,182,0,,,0.48352,1.35242,,,22.81211,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000262_RR_2,PATTERN_000262,RR_2,2026-06-07T13:37:26.899099+00:00,2026-06-07T13:37:26.899099+00:00,discarded,drawdown excesivo: 24.70R > 12.00R; profit factor insuficiente: 1.64 < 1.80,"{""cluster_id"": 2, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-01-19T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-01-19T00:00:00+00:00,,,19,182,0,,,0.46703,1.54262,,,18.61808,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000262_RR_2_5,PATTERN_000262,RR_2_5,2026-06-07T13:37:26.899099+00:00,2026-06-07T13:37:26.899099+00:00,discarded,drawdown excesivo: 24.70R > 12.00R; profit factor insuficiente: 1.64 < 1.80,"{""cluster_id"": 2, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-01-19T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-01-19T00:00:00+00:00,,,19,182,0,,,0.45055,1.56651,,,23.20028,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000262_RR_3,PATTERN_000262,RR_3,2026-06-07T13:37:26.899099+00:00,2026-06-07T13:37:26.899099+00:00,discarded,drawdown excesivo: 24.70R > 12.00R; profit factor insuficiente: 1.64 < 1.80,"{""cluster_id"": 2, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-01-19T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-01-19T00:00:00+00:00,,,19,182,0,,,0.45055,1.63644,,,24.70485,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000262_RR_4,PATTERN_000262,RR_4,2026-06-07T13:37:26.899099+00:00,2026-06-07T13:37:26.899099+00:00,discarded,drawdown excesivo: 24.70R > 12.00R; profit factor insuficiente: 1.64 < 1.80,"{""cluster_id"": 2, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-01-19T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-01-19T00:00:00+00:00,,,19,182,0,,,0.42857,1.53187,,,24.10322,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000262_RR_5,PATTERN_000262,RR_5,2026-06-07T13:37:26.899099+00:00,2026-06-07T13:37:26.899099+00:00,discarded,drawdown excesivo: 24.70R > 12.00R; profit factor insuficiente: 1.64 < 1.80,"{""cluster_id"": 2, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-01-19T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-01-19T00:00:00+00:00,,,19,182,0,,,0.42857,1.51568,,,24.06101,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000060_RR_1_5,PATTERN_000060,RR_1_5,2026-06-07T08:31:55.741120+00:00,2026-06-07T08:31:55.741120+00:00,discarded,poca diversidad de símbolos: 4 < 8,"{""cluster_id"": 4, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2024-06-05T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2024-06-05T00:00:00+00:00,,,4,105,0,,,0.53333,1.54136,,,8.09721,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000060_RR_2,PATTERN_000060,RR_2,2026-06-07T08:31:55.741120+00:00,2026-06-07T08:31:55.741120+00:00,discarded,poca diversidad de símbolos: 4 < 8,"{""cluster_id"": 4, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2024-06-05T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2024-06-05T00:00:00+00:00,,,4,105,0,,,0.51429,1.772,,,7.3457,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000060_RR_2_5,PATTERN_000060,RR_2_5,2026-06-07T08:31:55.741120+00:00,2026-06-07T08:31:55.741120+00:00,discarded,poca diversidad de símbolos: 4 < 8,"{""cluster_id"": 4, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2024-06-05T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2024-06-05T00:00:00+00:00,,,4,105,0,,,0.49524,1.7708,,,10.3457,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000060_RR_3,PATTERN_000060,RR_3,2026-06-07T08:31:55.741120+00:00,2026-06-07T08:31:55.741120+00:00,discarded,poca diversidad de símbolos: 4 < 8,"{""cluster_id"": 4, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2024-06-05T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2024-06-05T00:00:00+00:00,,,4,105,0,,,0.49524,1.80671,,,10.3457,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000060_RR_4,PATTERN_000060,RR_4,2026-06-07T08:31:55.741120+00:00,2026-06-07T08:31:55.741120+00:00,discarded,poca diversidad de símbolos: 4 < 8,"{""cluster_id"": 4, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2024-06-05T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2024-06-05T00:00:00+00:00,,,4,105,0,,,0.49524,1.88187,,,10.3457,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000060_RR_5,PATTERN_000060,RR_5,2026-06-07T08:31:55.741120+00:00,2026-06-07T08:31:55.741120+00:00,discarded,poca diversidad de símbolos: 4 < 8,"{""cluster_id"": 4, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2024-06-05T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2024-06-05T00:00:00+00:00,,,4,105,0,,,0.49524,1.96344,,,10.3457,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000320_RR_1_5,PATTERN_000320,RR_1_5,2026-06-07T15:08:32.205201+00:00,2026-06-07T15:08:32.205201+00:00,discarded,muestras insuficientes: 94 < 100; poca diversidad de símbolos: 1 < 8; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; posible dependencia de pocos símbolos,"{""cluster_id"": 3, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-08T00:00:00+00:00,2025-11-28T00:00:00+00:00,2021-07-08T00:00:00+00:00,,,2025-11-28T00:00:00+00:00,,,1,94,0,,,0.59574,2.25717,,,9.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000320_RR_2,PATTERN_000320,RR_2,2026-06-07T15:08:32.205201+00:00,2026-06-07T15:08:32.205201+00:00,discarded,muestras insuficientes: 94 < 100; poca diversidad de símbolos: 1 < 8; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; posible dependencia de pocos símbolos,"{""cluster_id"": 3, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-08T00:00:00+00:00,2025-11-28T00:00:00+00:00,2021-07-08T00:00:00+00:00,,,2025-11-28T00:00:00+00:00,,,1,94,0,,,0.51064,1.80966,,,10.96944,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000320_RR_2_5,PATTERN_000320,RR_2_5,2026-06-07T15:08:32.205201+00:00,2026-06-07T15:08:32.205201+00:00,discarded,muestras insuficientes: 94 < 100; poca diversidad de símbolos: 1 < 8; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; posible dependencia de pocos símbolos,"{""cluster_id"": 3, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-08T00:00:00+00:00,2025-11-28T00:00:00+00:00,2021-07-08T00:00:00+00:00,,,2025-11-28T00:00:00+00:00,,,1,94,0,,,0.46809,1.64951,,,16.38116,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000320_RR_3,PATTERN_000320,RR_3,2026-06-07T15:08:32.205201+00:00,2026-06-07T15:08:32.205201+00:00,discarded,muestras insuficientes: 94 < 100; poca diversidad de símbolos: 1 < 8; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; posible dependencia de pocos símbolos,"{""cluster_id"": 3, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-08T00:00:00+00:00,2025-11-28T00:00:00+00:00,2021-07-08T00:00:00+00:00,,,2025-11-28T00:00:00+00:00,,,1,94,0,,,0.44681,1.56016,,,16.38116,Research variant metrics are in R units; no paper trade PnL exists yet.
