event_id,pattern_id,detected_at,market_timestamp,timezone,ticker,exchange,timeframe,bar_open_time,bar_close_time,signal_price,bid_at_signal,ask_at_signal,spread_at_signal,volume_at_signal,atr_at_signal,volatility_context,market_regime,sector,was_trade_triggered,trade_id,reason_not_traded,duplicate_group_id,is_independent_sample,data_available_at_signal,available_data_cutoff_ts,decision_ts,entry_eligible_ts,label_generated_ts,source_bar_hash,split_id,features_used_json,notes
EVT_PATTERN_000311_EX_020590,PATTERN_000311,,2021-09-10T00:00:00+00:00,UTC,INSP,SMART/IBKR,1d,2021-08-13T00:00:00+00:00,2021-09-10T00:00:00+00:00,237.11,,,,,11.1471,risk_proxy=11.1471; mfe_r=2.4482; mae_r=1.3573,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000311_INSP_2021-09-10T00:00:00+00:00,true,true,2021-09-10T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-11T00:00:00+00:00,2021-10-08T00:00:00+00:00,b02c64b6397d0cc4eacbc202b5112b59fcace04f9b115ef2c7ce346b08defa96,research_example,"{""atr_pct"": 0.031342, ""cumulative_return"": 0.256345, ""downside_vol"": 0.005017, ""last_quarter_return"": 0.000295, ""local_drawdown"": 0.019364, ""local_runup"": 0.256345, ""range_pct_mean"": 0.03645, ""slope"": 0.116292, ""upside_vol"": 0.01575, ""volume_rel_last"": 1.016844, ""volume_trend"": -0.012413}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.090059
EVT_PATTERN_000311_EX_020591,PATTERN_000311,,2021-09-07T00:00:00+00:00,UTC,INSP,SMART/IBKR,1d,2021-08-10T00:00:00+00:00,2021-09-07T00:00:00+00:00,234.99,,,,,11.3014,risk_proxy=11.3014; mfe_r=2.6023; mae_r=1.1512,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000311_INSP_2021-09-07T00:00:00+00:00,true,true,2021-09-07T00:00:00+00:00,2021-09-07T00:00:00+00:00,2021-09-08T00:00:00+00:00,2021-10-05T00:00:00+00:00,e42ab473083eeed73a156bb59cb0a58f49b39d0cdfb95feda4b9344dd103275f,research_example,"{""atr_pct"": 0.032062, ""cumulative_return"": 0.249747, ""downside_vol"": 0.005182, ""last_quarter_return"": 0.051127, ""local_drawdown"": 0.017134, ""local_runup"": 0.275712, ""range_pct_mean"": 0.043181, ""slope"": 0.132787, ""upside_vol"": 0.016497, ""volume_rel_last"": 0.783777, ""volume_trend"": -0.054339}",stored_example_kind=typical; outcome_r=2.5; similarity=0.088127
EVT_PATTERN_000311_EX_020594,PATTERN_000311,,2022-12-06T00:00:00+00:00,UTC,INSP,SMART/IBKR,1d,2022-11-08T00:00:00+00:00,2022-12-06T00:00:00+00:00,230.92,,,,,12.3536,risk_proxy=12.3536; mfe_r=2.5596; mae_r=0.429,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000311_INSP_2022-12-06T00:00:00+00:00,true,true,2022-12-06T00:00:00+00:00,2022-12-06T00:00:00+00:00,2022-12-07T00:00:00+00:00,2023-01-05T00:00:00+00:00,7987b65c1517934b4cf295ee5996942e23ea6911bc6b1c8d55f5c9f9bcb9b6b7,research_example,"{""atr_pct"": 0.035665, ""cumulative_return"": 0.139108, ""downside_vol"": 0.008532, ""last_quarter_return"": -0.044087, ""local_drawdown"": 0.044087, ""local_runup"": 0.222458, ""range_pct_mean"": 0.039628, ""slope"": 0.088612, ""upside_vol"": 0.022081, ""volume_rel_last"": 0.636581, ""volume_trend"": -0.022758}",stored_example_kind=winner; outcome_r=2.5; similarity=0.087676
EVT_PATTERN_000311_EX_020593,PATTERN_000311,,2022-11-09T00:00:00+00:00,UTC,INSP,SMART/IBKR,1d,2022-10-13T00:00:00+00:00,2022-11-09T00:00:00+00:00,197.61,,,,,15.3761,risk_proxy=15.3761; mfe_r=3.1133; mae_r=0.0,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000311_INSP_2022-11-09T00:00:00+00:00,true,true,2022-11-09T00:00:00+00:00,2022-11-09T00:00:00+00:00,2022-11-10T00:00:00+00:00,2022-12-08T00:00:00+00:00,4c84a33ba153ac9fed495c8ec392edc7687c206f43d6eedaddbff855939e4536,research_example,"{""atr_pct"": 0.051873, ""cumulative_return"": 0.189132, ""downside_vol"": 0.009766, ""last_quarter_return"": -0.033361, ""local_drawdown"": 0.047571, ""local_runup"": 0.264968, ""range_pct_mean"": 0.048858, ""slope"": 0.127017, ""upside_vol"": 0.02353, ""volume_rel_last"": 0.909898, ""volume_trend"": 0.046743}",stored_example_kind=winner; outcome_r=2.5; similarity=0.073286
EVT_PATTERN_000311_EX_020592,PATTERN_000311,,2025-11-24T00:00:00+00:00,UTC,INSP,SMART/IBKR,1d,2025-10-28T00:00:00+00:00,2025-11-24T00:00:00+00:00,117.29,,,,,8.3604,risk_proxy=8.3604; mfe_r=3.5573; mae_r=3.2714,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000311_INSP_2025-11-24T00:00:00+00:00,true,true,2025-11-24T00:00:00+00:00,2025-11-24T00:00:00+00:00,2025-11-25T00:00:00+00:00,2025-12-23T00:00:00+00:00,330d5761a194b63ef47fab1d143364baa073a62cb6744c1e8b8d16dfef73f4ff,research_example,"{""atr_pct"": 0.04752, ""cumulative_return"": 0.519891, ""downside_vol"": 0.012873, ""last_quarter_return"": 0.403494, ""local_drawdown"": 0.084039, ""local_runup"": 0.62722, ""range_pct_mean"": 0.050042, ""slope"": 0.138041, ""upside_vol"": 0.060367, ""volume_rel_last"": 5.0, ""volume_trend"": 0.032121}",stored_example_kind=winner; outcome_r=2.5; similarity=0.051443
EVT_PATTERN_000224_EX_019659,PATTERN_000224,,2021-09-15T00:00:00+00:00,UTC,AEO,SMART/IBKR,1d,2021-07-07T00:00:00+00:00,2021-09-15T00:00:00+00:00,26.28,,,,,1.9221,risk_proxy=1.9221; mfe_r=1.3891; mae_r=1.285,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000224_AEO_2021-09-15T00:00:00+00:00,true,true,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-16T00:00:00+00:00,2021-10-13T00:00:00+00:00,a466ddec1ba30000faab7461b2098bcc537a09cd263edc58ff6397a5f0f73015,research_example,"{""atr_pct"": 0.048761, ""cumulative_return"": -0.254468, ""downside_vol"": 0.019785, ""last_quarter_return"": -0.192627, ""local_drawdown"": 0.295987, ""local_runup"": 0.094498, ""range_pct_mean"": 0.040145, ""slope"": -0.132502, ""upside_vol"": 0.012899, ""volume_rel_last"": 0.699082, ""volume_trend"": 0.072541}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.077573
EVT_PATTERN_000224_EX_019660,PATTERN_000224,,2021-09-20T00:00:00+00:00,UTC,AEO,SMART/IBKR,1d,2021-07-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,26.22,,,,,1.6939,risk_proxy=1.6939; mfe_r=1.5408; mae_r=1.4936,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000224_AEO_2021-09-20T00:00:00+00:00,true,true,2021-09-20T00:00:00+00:00,2021-09-20T00:00:00+00:00,2021-09-21T00:00:00+00:00,2021-10-18T00:00:00+00:00,255657cb6eabd874fce28de8c9aea1aab512a641a62bf508e5ed3a978cb7e68a,research_example,"{""atr_pct"": 0.04307, ""cumulative_return"": -0.293832, ""downside_vol"": 0.019741, ""last_quarter_return"": -0.127454, ""local_drawdown"": 0.295987, ""local_runup"": 0.094498, ""range_pct_mean"": 0.039177, ""slope"": -0.136924, ""upside_vol"": 0.011982, ""volume_rel_last"": 1.67048, ""volume_trend"": 0.085823}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.072556
EVT_PATTERN_000224_EX_019661,PATTERN_000224,,2021-10-27T00:00:00+00:00,UTC,AEO,SMART/IBKR,1d,2021-08-18T00:00:00+00:00,2021-10-27T00:00:00+00:00,24.05,,,,,1.1946,risk_proxy=1.1946; mfe_r=0.4771; mae_r=4.3025,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000224_AEO_2021-10-27T00:00:00+00:00,true,true,2021-10-27T00:00:00+00:00,2021-10-27T00:00:00+00:00,2021-10-28T00:00:00+00:00,2021-11-24T00:00:00+00:00,2276916d7b67af5c87b4574176ee5ad78c57f9802f9f6e00d84d70ff5bcb0128,research_example,"{""atr_pct"": 0.033116, ""cumulative_return"": -0.231138, ""downside_vol"": 0.018666, ""last_quarter_return"": 0.003338, ""local_drawdown"": 0.291248, ""local_runup"": 0.081202, ""range_pct_mean"": 0.037953, ""slope"": -0.127658, ""upside_vol"": 0.011797, ""volume_rel_last"": 0.683755, ""volume_trend"": -0.04491}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.069177
EVT_PATTERN_000224_EX_019651,PATTERN_000224,,2022-01-27T00:00:00+00:00,UTC,AEO,SMART/IBKR,1d,2021-11-16T00:00:00+00:00,2022-01-27T00:00:00+00:00,22.81,,,,,2.2468,risk_proxy=2.2468; mfe_r=1.5978; mae_r=0.7522,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000224_AEO_2022-01-27T00:00:00+00:00,true,true,2022-01-27T00:00:00+00:00,2022-01-27T00:00:00+00:00,2022-01-28T00:00:00+00:00,2022-02-25T00:00:00+00:00,eeb65b640958af14dd747c2fb49211818b011239ba8d99f8424c24fd4f8ebbb3,research_example,"{""atr_pct"": 0.065667, ""cumulative_return"": -0.176831, ""downside_vol"": 0.020986, ""last_quarter_return"": -0.029775, ""local_drawdown"": 0.262591, ""local_runup"": 0.166817, ""range_pct_mean"": 0.050752, ""slope"": -0.093307, ""upside_vol"": 0.017717, ""volume_rel_last"": 1.105144, ""volume_trend"": 0.012059}",stored_example_kind=typical; outcome_r=0.6454; similarity=0.084081
EVT_PATTERN_000224_EX_019652,PATTERN_000224,,2021-10-01T00:00:00+00:00,UTC,AEO,SMART/IBKR,1d,2021-07-23T00:00:00+00:00,2021-10-01T00:00:00+00:00,26.14,,,,,1.5086,risk_proxy=1.5086; mfe_r=1.7633; mae_r=0.3513,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000224_AEO_2021-10-01T00:00:00+00:00,true,true,2021-10-01T00:00:00+00:00,2021-10-01T00:00:00+00:00,2021-10-02T00:00:00+00:00,2021-10-29T00:00:00+00:00,6ae5542babeb5462ffd04e24acbe1b212d270cfcd88dccaca94d774d99c6e322,research_example,"{""atr_pct"": 0.038474, ""cumulative_return"": -0.243853, ""downside_vol"": 0.020074, ""last_quarter_return"": -0.005327, ""local_drawdown"": 0.273444, ""local_runup"": 0.094498, ""range_pct_mean"": 0.037836, ""slope"": -0.150629, ""upside_vol"": 0.011799, ""volume_rel_last"": 2.344194, ""volume_trend"": 0.056306}",stored_example_kind=typical; outcome_r=1.5909; similarity=0.082198
EVT_PATTERN_000224_EX_019653,PATTERN_000224,,2021-09-10T00:00:00+00:00,UTC,AEO,SMART/IBKR,1d,2021-07-01T00:00:00+00:00,2021-09-10T00:00:00+00:00,27.03,,,,,2.1964,risk_proxy=2.1964; mfe_r=1.5571; mae_r=0.7831,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000224_AEO_2021-09-10T00:00:00+00:00,true,true,2021-09-10T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-11T00:00:00+00:00,2021-10-08T00:00:00+00:00,03fcb5a0c50385786859242a651fa1294c0a26a0912dab67696023c802d926f5,research_example,"{""atr_pct"": 0.054173, ""cumulative_return"": -0.281308, ""downside_vol"": 0.020127, ""last_quarter_return"": -0.200769, ""local_drawdown"": 0.296198, ""local_runup"": 0.094498, ""range_pct_mean"": 0.04013, ""slope"": -0.11579, ""upside_vol"": 0.012944, ""volume_rel_last"": 1.405353, ""volume_trend"": 0.097356}",stored_example_kind=typical; outcome_r=0.9743; similarity=0.080615
EVT_PATTERN_000224_EX_019654,PATTERN_000224,,2021-09-01T00:00:00+00:00,UTC,AEO,SMART/IBKR,1d,2021-06-23T00:00:00+00:00,2021-09-01T00:00:00+00:00,30.05,,,,,2.1911,risk_proxy=2.1911; mfe_r=2.0492; mae_r=0.0,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000224_AEO_2021-09-01T00:00:00+00:00,true,true,2021-09-01T00:00:00+00:00,2021-09-01T00:00:00+00:00,2021-09-02T00:00:00+00:00,2021-09-30T00:00:00+00:00,da3d1f1af55917a01e6f91a05306d846215e60b948b6c724c4a40327985404a4,research_example,"{""atr_pct"": 0.048609, ""cumulative_return"": -0.183867, ""downside_vol"": 0.017358, ""last_quarter_return"": -0.065319, ""local_drawdown"": 0.203763, ""local_runup"": 0.094498, ""range_pct_mean"": 0.039726, ""slope"": -0.084733, ""upside_vol"": 0.013032, ""volume_rel_last"": 1.526545, ""volume_trend"": 0.02382}",stored_example_kind=typical; outcome_r=1.9397; similarity=0.080374
EVT_PATTERN_000224_EX_019656,PATTERN_000224,,2022-02-01T00:00:00+00:00,UTC,AMBA,SMART/IBKR,1d,2021-11-19T00:00:00+00:00,2022-02-01T00:00:00+00:00,141.07,,,,,15.4468,risk_proxy=15.4468; mfe_r=3.0246; mae_r=0.973,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000224_AMBA_2022-02-01T00:00:00+00:00,true,true,2022-02-01T00:00:00+00:00,2022-02-01T00:00:00+00:00,2022-02-02T00:00:00+00:00,2022-03-02T00:00:00+00:00,1196e557acf5ee5f293bf654a464423ae88eafb2e91dc013443de326fc39d997,research_example,"{""atr_pct"": 0.072998, ""cumulative_return"": -0.252372, ""downside_vol"": 0.036673, ""last_quarter_return"": -0.093905, ""local_drawdown"": 0.410625, ""local_runup"": 0.25916, ""range_pct_mean"": 0.070888, ""slope"": -0.176593, ""upside_vol"": 0.028492, ""volume_rel_last"": 0.883534, ""volume_trend"": -0.045967}",stored_example_kind=winner; outcome_r=2.5; similarity=0.057859
EVT_PATTERN_000224_EX_019657,PATTERN_000224,,2022-02-09T00:00:00+00:00,UTC,AMBA,SMART/IBKR,1d,2021-11-30T00:00:00+00:00,2022-02-09T00:00:00+00:00,151.72,,,,,13.9489,risk_proxy=13.9489; mfe_r=4.8498; mae_r=0.314,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000224_AMBA_2022-02-09T00:00:00+00:00,true,true,2022-02-09T00:00:00+00:00,2022-02-09T00:00:00+00:00,2022-02-10T00:00:00+00:00,2022-03-10T00:00:00+00:00,b3b09224c9fdf1879a87a783d21e1c27f840f4f4bc2cfaa046f457a4c2598ed0,research_example,"{""atr_pct"": 0.061292, ""cumulative_return"": -0.154857, ""downside_vol"": 0.036795, ""last_quarter_return"": 0.082632, ""local_drawdown"": 0.410625, ""local_runup"": 0.207888, ""range_pct_mean"": 0.07064, ""slope"": -0.239324, ""upside_vol"": 0.02846, ""volume_rel_last"": 0.574564, ""volume_trend"": -0.123372}",stored_example_kind=winner; outcome_r=2.5; similarity=0.052985
EVT_PATTERN_000224_EX_019658,PATTERN_000224,,2022-02-14T00:00:00+00:00,UTC,AMBA,SMART/IBKR,1d,2021-12-03T00:00:00+00:00,2022-02-14T00:00:00+00:00,138.93,,,,,13.6243,risk_proxy=13.6243; mfe_r=4.2314; mae_r=0.7068,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000224_AMBA_2022-02-14T00:00:00+00:00,true,true,2022-02-14T00:00:00+00:00,2022-02-14T00:00:00+00:00,2022-02-15T00:00:00+00:00,2022-03-15T00:00:00+00:00,6fd57d8ef12dca553100a54f9a81e0c659cfa7529ebd99bf222707a33ab93b64,research_example,"{""atr_pct"": 0.065377, ""cumulative_return"": -0.28209, ""downside_vol"": 0.037027, ""last_quarter_return"": 0.087089, ""local_drawdown"": 0.410625, ""local_runup"": 0.203362, ""range_pct_mean"": 0.069568, ""slope"": -0.226643, ""upside_vol"": 0.02354, ""volume_rel_last"": 0.533824, ""volume_trend"": -0.077061}",stored_example_kind=winner; outcome_r=2.5; similarity=0.050264
EVT_PATTERN_000224_EX_019655,PATTERN_000224,,2022-02-17T00:00:00+00:00,UTC,AMBA,SMART/IBKR,1d,2021-12-08T00:00:00+00:00,2022-02-17T00:00:00+00:00,140.84,,,,,12.6504,risk_proxy=12.6504; mfe_r=4.7082; mae_r=0.2103,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000224_AMBA_2022-02-17T00:00:00+00:00,true,true,2022-02-17T00:00:00+00:00,2022-02-17T00:00:00+00:00,2022-02-18T00:00:00+00:00,2022-03-18T00:00:00+00:00,316e1d9d7e3bbe1f7fe5160cb966bfaf178e32672c4c9230fba4d22f9c84c715,research_example,"{""atr_pct"": 0.059881, ""cumulative_return"": -0.350489, ""downside_vol"": 0.037075, ""last_quarter_return"": -0.00163, ""local_drawdown"": 0.410625, ""local_runup"": 0.203362, ""range_pct_mean"": 0.066153, ""slope"": -0.193086, ""upside_vol"": 0.021835, ""volume_rel_last"": 0.706695, ""volume_trend"": -0.07151}",stored_example_kind=winner; outcome_r=2.5; similarity=0.045207
EVT_PATTERN_000584_EX_027968,PATTERN_000584,,2022-02-23T00:00:00+00:00,UTC,AMBA,SMART/IBKR,1d,2021-12-13T00:00:00+00:00,2022-02-23T00:00:00+00:00,128.38,,,,,12.2925,risk_proxy=12.2925; mfe_r=3.8316; mae_r=1.23,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000584_AMBA_2022-02-23T00:00:00+00:00,true,true,2022-02-23T00:00:00+00:00,2022-02-23T00:00:00+00:00,2022-02-24T00:00:00+00:00,2022-03-23T00:00:00+00:00,4a957d788ddef1080cf778a21651bfa0fd25544ce002def870d32ea04532fca4,research_example,"{""atr_pct"": 0.063834, ""cumulative_return"": -0.349481, ""downside_vol"": 0.036838, ""last_quarter_return"": -0.072064, ""local_drawdown"": 0.408771, ""local_runup"": 0.203362, ""range_pct_mean"": 0.066308, ""slope"": -0.198357, ""upside_vol"": 0.021835, ""volume_rel_last"": 0.845394, ""volume_trend"": -0.100503}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.076745
EVT_PATTERN_000584_EX_027967,PATTERN_000584,,2022-01-05T00:00:00+00:00,UTC,ACMR,SMART/IBKR,1d,2021-10-26T00:00:00+00:00,2022-01-05T00:00:00+00:00,26.65,,,,,2.4182,risk_proxy=2.4182; mfe_r=1.5797; mae_r=1.3274,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000584_ACMR_2022-01-05T00:00:00+00:00,true,true,2022-01-05T00:00:00+00:00,2022-01-05T00:00:00+00:00,2022-01-06T00:00:00+00:00,2022-02-03T00:00:00+00:00,14a629867f5a320910c30aacba9f81091ad20a8aa6c95411434e44b9dbc7d851,research_example,"{""atr_pct"": 0.060493, ""cumulative_return"": -0.249084, ""downside_vol"": 0.021247, ""last_quarter_return"": 0.074164, ""local_drawdown"": 0.367925, ""local_runup"": 0.272068, ""range_pct_mean"": 0.058736, ""slope"": -0.175427, ""upside_vol"": 0.018138, ""volume_rel_last"": 2.017311, ""volume_trend"": -0.03729}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.074894
EVT_PATTERN_000584_EX_027969,PATTERN_000584,,2021-08-24T00:00:00+00:00,UTC,ARWR,SMART/IBKR,1d,2021-06-15T00:00:00+00:00,2021-08-24T00:00:00+00:00,62.94,,,,,4.2604,risk_proxy=4.2604; mfe_r=0.2511; mae_r=1.575,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000584_ARWR_2021-08-24T00:00:00+00:00,true,true,2021-08-24T00:00:00+00:00,2021-08-24T00:00:00+00:00,2021-08-25T00:00:00+00:00,2021-09-22T00:00:00+00:00,0b57f9aef6f4a1b21d51ef45d916736789ed5cbfe4b9bca11fce0f444346bad7,research_example,"{""atr_pct"": 0.045127, ""cumulative_return"": -0.273462, ""downside_vol"": 0.02786, ""last_quarter_return"": -0.028554, ""local_drawdown"": 0.353632, ""local_runup"": 0.107931, ""range_pct_mean"": 0.044856, ""slope"": -0.162615, ""upside_vol"": 0.012507, ""volume_rel_last"": 0.587139, ""volume_trend"": -0.05547}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.065829
EVT_PATTERN_000584_EX_027959,PATTERN_000584,,2022-01-10T00:00:00+00:00,UTC,ACMR,SMART/IBKR,1d,2021-10-29T00:00:00+00:00,2022-01-10T00:00:00+00:00,27.58,,,,,2.5896,risk_proxy=2.5896; mfe_r=1.8342; mae_r=0.8804,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000584_ACMR_2022-01-10T00:00:00+00:00,true,true,2022-01-10T00:00:00+00:00,2022-01-10T00:00:00+00:00,2022-01-11T00:00:00+00:00,2022-02-08T00:00:00+00:00,aa138e0dcdddc4e545988baa8a2e554d26eaad897631afef85149a7e8545c745,research_example,"{""atr_pct"": 0.062597, ""cumulative_return"": -0.220684, ""downside_vol"": 0.02041, ""last_quarter_return"": 0.09271, ""local_drawdown"": 0.367925, ""local_runup"": 0.272068, ""range_pct_mean"": 0.059602, ""slope"": -0.161203, ""upside_vol"": 0.017788, ""volume_rel_last"": 0.619282, ""volume_trend"": -0.029768}",stored_example_kind=typical; outcome_r=0.1313; similarity=0.084393
EVT_PATTERN_000584_EX_027960,PATTERN_000584,,2022-02-23T00:00:00+00:00,UTC,ARWR,SMART/IBKR,1d,2021-12-13T00:00:00+00:00,2022-02-23T00:00:00+00:00,41.53,,,,,4.2592,risk_proxy=4.2592; mfe_r=0.6198; mae_r=1.6975,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000584_ARWR_2022-02-23T00:00:00+00:00,true,true,2022-02-23T00:00:00+00:00,2022-02-23T00:00:00+00:00,2022-02-24T00:00:00+00:00,2022-03-23T00:00:00+00:00,a69713447963dbcd09e98f300f3d46e05fb26008a3ef329b4440682f71716d58,research_example,"{""atr_pct"": 0.068371, ""cumulative_return"": -0.418998, ""downside_vol"": 0.025631, ""last_quarter_return"": -0.165226, ""local_drawdown"": 0.418998, ""local_runup"": 0.143154, ""range_pct_mean"": 0.057391, ""slope"": -0.190158, ""upside_vol"": 0.017374, ""volume_rel_last"": 1.641558, ""volume_trend"": 0.038647}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.083418
EVT_PATTERN_000584_EX_027961,PATTERN_000584,,2021-12-22T00:00:00+00:00,UTC,IOVA,SMART/IBKR,1d,2021-10-13T00:00:00+00:00,2021-12-22T00:00:00+00:00,19.83,,,,,1.8386,risk_proxy=1.8386; mfe_r=3.3069; mae_r=0.4188,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000584_IOVA_2021-12-22T00:00:00+00:00,true,true,2021-12-22T00:00:00+00:00,2021-12-22T00:00:00+00:00,2021-12-23T00:00:00+00:00,2022-01-21T00:00:00+00:00,3975c9c127ffa6d2883ef14469bb08a4bd1b623ed58d44734bbe25d199a1ebf2,research_example,"{""atr_pct"": 0.061811, ""cumulative_return"": -0.246867, ""downside_vol"": 0.021684, ""last_quarter_return"": 0.171294, ""local_drawdown"": 0.401013, ""local_runup"": 0.198187, ""range_pct_mean"": 0.054097, ""slope"": -0.197965, ""upside_vol"": 0.020284, ""volume_rel_last"": 1.147167, ""volume_trend"": 0.036808}",stored_example_kind=typical; outcome_r=2.5; similarity=0.082329
EVT_PATTERN_000584_EX_027962,PATTERN_000584,,2022-01-03T00:00:00+00:00,UTC,BROS,SMART/IBKR,1d,2021-10-22T00:00:00+00:00,2022-01-03T00:00:00+00:00,52.42,,,,,5.7,risk_proxy=5.7; mfe_r=2.5105; mae_r=1.2789,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000584_BROS_2022-01-03T00:00:00+00:00,true,true,2022-01-03T00:00:00+00:00,2022-01-03T00:00:00+00:00,2022-01-04T00:00:00+00:00,2022-02-01T00:00:00+00:00,b3a844ab0b5d396390c333ba665b25f7a61e04ccbbae50c0bdf2aecceb4afbf6,research_example,"{""atr_pct"": 0.072491, ""cumulative_return"": -0.238745, ""downside_vol"": 0.024264, ""last_quarter_return"": 0.077714, ""local_drawdown"": 0.394098, ""local_runup"": 0.161688, ""range_pct_mean"": 0.082752, ""slope"": -0.182426, ""upside_vol"": 0.022714, ""volume_rel_last"": 0.331424, ""volume_trend"": -0.105032}",stored_example_kind=typical; outcome_r=2.5; similarity=0.082093
EVT_PATTERN_000584_EX_027966,PATTERN_000584,,2022-01-10T00:00:00+00:00,UTC,HIMS,SMART/IBKR,1d,2021-10-29T00:00:00+00:00,2022-01-10T00:00:00+00:00,5.58,,,,,0.5882,risk_proxy=0.5882; mfe_r=2.5671; mae_r=0.561,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000584_HIMS_2022-01-10T00:00:00+00:00,true,true,2022-01-10T00:00:00+00:00,2022-01-10T00:00:00+00:00,2022-01-11T00:00:00+00:00,2022-02-08T00:00:00+00:00,97e69be33449b01c16ac6c860fef05580c2385b5f7df812bb183e209bf3c09aa,research_example,"{""atr_pct"": 0.070276, ""cumulative_return"": -0.284615, ""downside_vol"": 0.024782, ""last_quarter_return"": -0.138889, ""local_drawdown"": 0.349112, ""local_runup"": 0.227273, ""range_pct_mean"": 0.07047, ""slope"": -0.159413, ""upside_vol"": 0.025509, ""volume_rel_last"": 1.189563, ""volume_trend"": -0.044535}",stored_example_kind=winner; outcome_r=2.5; similarity=0.071825
EVT_PATTERN_000584_EX_027965,PATTERN_000584,,2021-12-31T00:00:00+00:00,UTC,HIMS,SMART/IBKR,1d,2021-10-21T00:00:00+00:00,2021-12-31T00:00:00+00:00,6.55,,,,,0.6911,risk_proxy=0.6911; mfe_r=3.5886; mae_r=0.492,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000584_HIMS_2021-12-31T00:00:00+00:00,true,true,2021-12-31T00:00:00+00:00,2021-12-31T00:00:00+00:00,2022-01-01T00:00:00+00:00,2022-01-31T00:00:00+00:00,5149111a977b30f11554f626cc487bfb944ab5db7cf65ea572157d2f27f94dbd,research_example,"{""atr_pct"": 0.070338, ""cumulative_return"": -0.225768, ""downside_vol"": 0.025117, ""last_quarter_return"": 0.190909, ""local_drawdown"": 0.349882, ""local_runup"": 0.209091, ""range_pct_mean"": 0.070572, ""slope"": -0.144403, ""upside_vol"": 0.026565, ""volume_rel_last"": 0.881641, ""volume_trend"": -0.014033}",stored_example_kind=winner; outcome_r=2.5; similarity=0.07141
