event_id,pattern_id,detected_at,market_timestamp,timezone,ticker,exchange,timeframe,bar_open_time,bar_close_time,signal_price,bid_at_signal,ask_at_signal,spread_at_signal,volume_at_signal,atr_at_signal,volatility_context,market_regime,sector,was_trade_triggered,trade_id,reason_not_traded,duplicate_group_id,is_independent_sample,data_available_at_signal,features_used_json,notes
EVT_PATTERN_000015_EX_017521,PATTERN_000015,,2023-02-08T00:00:00+00:00,UTC,CRDO,SMART/IBKR,1d,2022-11-28T00:00:00+00:00,2023-02-08T00:00:00+00:00,18.34,,,,,1.566,risk_proxy=1.566; mfe_r=5.7407; mae_r=0.7152,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000015_CRDO_2023-02-08T00:00:00+00:00,true,true,"{""atr_pct"": 0.056925, ""cumulative_return"": 0.297948, ""downside_vol"": 0.014083, ""last_quarter_return"": 0.170389, ""local_drawdown"": 0.200397, ""local_runup"": 0.549214, ""range_pct_mean"": 0.051745, ""slope"": 0.139845, ""upside_vol"": 0.019273, ""volume_rel_last"": 1.7866, ""volume_trend"": 0.07357}",stored_example_kind=typical; outcome_r=2.5; similarity=0.083855
EVT_PATTERN_000015_EX_017522,PATTERN_000015,,2023-02-03T00:00:00+00:00,UTC,CRDO,SMART/IBKR,1d,2022-11-22T00:00:00+00:00,2023-02-03T00:00:00+00:00,18.21,,,,,1.4512,risk_proxy=1.4512; mfe_r=6.1051; mae_r=0.8613,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000015_CRDO_2023-02-03T00:00:00+00:00,true,true,"{""atr_pct"": 0.05313, ""cumulative_return"": 0.257597, ""downside_vol"": 0.013999, ""last_quarter_return"": 0.217246, ""local_drawdown"": 0.200397, ""local_runup"": 0.521092, ""range_pct_mean"": 0.05015, ""slope"": 0.094361, ""upside_vol"": 0.019474, ""volume_rel_last"": 1.250708, ""volume_trend"": 0.098652}",stored_example_kind=typical; outcome_r=2.5; similarity=0.083375
EVT_PATTERN_000015_EX_017523,PATTERN_000015,,2023-02-13T00:00:00+00:00,UTC,CRDO,SMART/IBKR,1d,2022-12-01T00:00:00+00:00,2023-02-13T00:00:00+00:00,19.3,,,,,1.3855,risk_proxy=1.3855; mfe_r=7.853; mae_r=0.1155,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000015_CRDO_2023-02-13T00:00:00+00:00,true,true,"{""atr_pct"": 0.047857, ""cumulative_return"": 0.331034, ""downside_vol"": 0.014096, ""last_quarter_return"": 0.103488, ""local_drawdown"": 0.200397, ""local_runup"": 0.596361, ""range_pct_mean"": 0.050918, ""slope"": 0.169639, ""upside_vol"": 0.019058, ""volume_rel_last"": 1.191563, ""volume_trend"": 0.066828}",stored_example_kind=typical; outcome_r=2.5; similarity=0.082063
EVT_PATTERN_000015_EX_017524,PATTERN_000015,,2021-11-01T00:00:00+00:00,UTC,ENPH,SMART/IBKR,1d,2021-08-23T00:00:00+00:00,2021-11-01T00:00:00+00:00,239.53,,,,,18.0782,risk_proxy=18.0782; mfe_r=0.6599; mae_r=2.3747,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000015_ENPH_2021-11-01T00:00:00+00:00,true,true,"{""atr_pct"": 0.050316, ""cumulative_return"": 0.390676, ""downside_vol"": 0.01498, ""last_quarter_return"": 0.378352, ""local_drawdown"": 0.184216, ""local_runup"": 0.651589, ""range_pct_mean"": 0.042896, ""slope"": 0.083188, ""upside_vol"": 0.023081, ""volume_rel_last"": 1.342724, ""volume_trend"": 0.108167}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.081047
EVT_PATTERN_000015_EX_017526,PATTERN_000015,,2021-11-09T00:00:00+00:00,UTC,FUBO,SMART/IBKR,1d,2021-08-31T00:00:00+00:00,2021-11-09T00:00:00+00:00,397.56,,,,,33.9506,risk_proxy=33.9506; mfe_r=5.9628; mae_r=0.0,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000015_FUBO_2021-11-09T00:00:00+00:00,true,true,"{""atr_pct"": 0.056932, ""cumulative_return"": 0.136535, ""downside_vol"": 0.02236, ""last_quarter_return"": 0.161641, ""local_drawdown"": 0.236236, ""local_runup"": 0.479686, ""range_pct_mean"": 0.05424, ""slope"": 0.075449, ""upside_vol"": 0.019532, ""volume_rel_last"": 2.058862, ""volume_trend"": -0.007108}",stored_example_kind=winner; outcome_r=2.5; similarity=0.080184
EVT_PATTERN_000015_EX_017527,PATTERN_000015,,2021-11-04T00:00:00+00:00,UTC,FUBO,SMART/IBKR,1d,2021-08-26T00:00:00+00:00,2021-11-04T00:00:00+00:00,392.28,,,,,34.1434,risk_proxy=34.1434; mfe_r=5.6831; mae_r=0.5658,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000015_FUBO_2021-11-04T00:00:00+00:00,true,true,"{""atr_pct"": 0.058026, ""cumulative_return"": 0.250096, ""downside_vol"": 0.022424, ""last_quarter_return"": 0.09698, ""local_drawdown"": 0.236236, ""local_runup"": 0.479686, ""range_pct_mean"": 0.054582, ""slope"": 0.055354, ""upside_vol"": 0.020302, ""volume_rel_last"": 1.507959, ""volume_trend"": -0.003812}",stored_example_kind=winner; outcome_r=2.5; similarity=0.075238
EVT_PATTERN_000015_EX_017528,PATTERN_000015,,2021-11-01T00:00:00+00:00,UTC,FUBO,SMART/IBKR,1d,2021-08-23T00:00:00+00:00,2021-11-01T00:00:00+00:00,396.72,,,,,32.0091,risk_proxy=32.0091; mfe_r=5.2822; mae_r=0.7648,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000015_FUBO_2021-11-01T00:00:00+00:00,true,true,"{""atr_pct"": 0.05379, ""cumulative_return"": 0.256079, ""downside_vol"": 0.022661, ""last_quarter_return"": 0.191781, ""local_drawdown"": 0.236236, ""local_runup"": 0.444299, ""range_pct_mean"": 0.053205, ""slope"": 0.018315, ""upside_vol"": 0.020924, ""volume_rel_last"": 2.807706, ""volume_trend"": -0.007303}",stored_example_kind=winner; outcome_r=2.5; similarity=0.072373
EVT_PATTERN_000015_EX_017525,PATTERN_000015,,2021-11-17T00:00:00+00:00,UTC,FUBO,SMART/IBKR,1d,2021-09-09T00:00:00+00:00,2021-11-17T00:00:00+00:00,287.76,,,,,38.9109,risk_proxy=38.9109; mfe_r=2.5196; mae_r=0.0,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000015_FUBO_2021-11-17T00:00:00+00:00,true,true,"{""atr_pct"": 0.090147, ""cumulative_return"": -0.175945, ""downside_vol"": 0.031613, ""last_quarter_return"": -0.274652, ""local_drawdown"": 0.291999, ""local_runup"": 0.479686, ""range_pct_mean"": 0.055704, ""slope"": 0.055494, ""upside_vol"": 0.019833, ""volume_rel_last"": 1.042335, ""volume_trend"": 0.081123}",stored_example_kind=winner; outcome_r=2.5; similarity=0.066209
EVT_PATTERN_000035_EX_017540,PATTERN_000035,,2022-07-19T00:00:00+00:00,UTC,BROS,SMART/IBKR,1d,2022-05-06T00:00:00+00:00,2022-07-19T00:00:00+00:00,38.75,,,,,3.5194,risk_proxy=3.5194; mfe_r=1.4832; mae_r=4.3842,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000035_BROS_2022-07-19T00:00:00+00:00,true,true,"{""atr_pct"": 0.060549, ""cumulative_return"": -0.149473, ""downside_vol"": 0.047569, ""last_quarter_return"": 0.224329, ""local_drawdown"": 0.448859, ""local_runup"": 0.661091, ""range_pct_mean"": 0.083088, ""slope"": 0.035724, ""upside_vol"": 0.031042, ""volume_rel_last"": 0.603045, ""volume_trend"": -0.238356}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.042425
EVT_PATTERN_000035_EX_017541,PATTERN_000035,,2022-07-14T00:00:00+00:00,UTC,BROS,SMART/IBKR,1d,2022-05-03T00:00:00+00:00,2022-07-14T00:00:00+00:00,36.79,,,,,3.6014,risk_proxy=3.6014; mfe_r=0.9052; mae_r=4.8287,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000035_BROS_2022-07-14T00:00:00+00:00,true,true,"{""atr_pct"": 0.06526, ""cumulative_return"": -0.223512, ""downside_vol"": 0.047997, ""last_quarter_return"": 0.036046, ""local_drawdown"": 0.489219, ""local_runup"": 0.661091, ""range_pct_mean"": 0.08424, ""slope"": -0.022579, ""upside_vol"": 0.031168, ""volume_rel_last"": 0.463568, ""volume_trend"": -0.193074}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.04201
EVT_PATTERN_000035_EX_017532,PATTERN_000035,,2022-01-27T00:00:00+00:00,UTC,HIMS,SMART/IBKR,1d,2021-11-16T00:00:00+00:00,2022-01-27T00:00:00+00:00,4.19,,,,,0.5773,risk_proxy=0.5773; mfe_r=0.2079; mae_r=1.9574,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000035_HIMS_2022-01-27T00:00:00+00:00,true,true,"{""atr_pct"": 0.091851, ""cumulative_return"": -0.4884, ""downside_vol"": 0.025919, ""last_quarter_return"": -0.249104, ""local_drawdown"": 0.4884, ""local_runup"": 0.227273, ""range_pct_mean"": 0.072317, ""slope"": -0.149183, ""upside_vol"": 0.020201, ""volume_rel_last"": 0.933627, ""volume_trend"": -0.043952}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.083175
EVT_PATTERN_000035_EX_017533,PATTERN_000035,,2022-01-27T00:00:00+00:00,UTC,FOUR,SMART/IBKR,1d,2021-11-16T00:00:00+00:00,2022-01-27T00:00:00+00:00,44.53,,,,,5.3103,risk_proxy=5.3103; mfe_r=0.2448; mae_r=2.598,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000035_FOUR_2022-01-27T00:00:00+00:00,true,true,"{""atr_pct"": 0.079502, ""cumulative_return"": -0.386808, ""downside_vol"": 0.023309, ""last_quarter_return"": -0.200969, ""local_drawdown"": 0.386808, ""local_runup"": 0.23527, ""range_pct_mean"": 0.070425, ""slope"": -0.061286, ""upside_vol"": 0.022472, ""volume_rel_last"": 0.849468, ""volume_trend"": -0.039201}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.076443
EVT_PATTERN_000035_EX_017534,PATTERN_000035,,2022-01-27T00:00:00+00:00,UTC,ACMR,SMART/IBKR,1d,2021-11-16T00:00:00+00:00,2022-01-27T00:00:00+00:00,23.6767,,,,,2.8707,risk_proxy=2.8707; mfe_r=0.2938; mae_r=2.0274,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000035_ACMR_2022-01-27T00:00:00+00:00,true,true,"{""atr_pct"": 0.08083, ""cumulative_return"": -0.332738, ""downside_vol"": 0.022577, ""last_quarter_return"": -0.141424, ""local_drawdown"": 0.339126, ""local_runup"": 0.271926, ""range_pct_mean"": 0.065151, ""slope"": -0.06111, ""upside_vol"": 0.017484, ""volume_rel_last"": 0.695522, ""volume_trend"": -0.089869}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.072348
EVT_PATTERN_000035_EX_017535,PATTERN_000035,,2021-09-20T00:00:00+00:00,UTC,HIMS,SMART/IBKR,1d,2021-07-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,8.05,,,,,0.8884,risk_proxy=0.8884; mfe_r=0.9793; mae_r=0.8329,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000035_HIMS_2021-09-20T00:00:00+00:00,true,true,"{""atr_pct"": 0.073576, ""cumulative_return"": -0.237689, ""downside_vol"": 0.030176, ""last_quarter_return"": -0.008621, ""local_drawdown"": 0.355114, ""local_runup"": 0.330397, ""range_pct_mean"": 0.072866, ""slope"": -0.040152, ""upside_vol"": 0.021489, ""volume_rel_last"": 1.299926, ""volume_trend"": 0.022579}",stored_example_kind=typical; outcome_r=0.1013; similarity=0.071722
EVT_PATTERN_000035_EX_017539,PATTERN_000035,,2021-12-28T00:00:00+00:00,UTC,DLO,SMART/IBKR,1d,2021-10-18T00:00:00+00:00,2021-12-28T00:00:00+00:00,33.0507,,,,,3.8667,risk_proxy=3.8667; mfe_r=2.9195; mae_r=0.4268,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000035_DLO_2021-12-28T00:00:00+00:00,true,true,"{""atr_pct"": 0.077996, ""cumulative_return"": -0.418221, ""downside_vol"": 0.04122, ""last_quarter_return"": 0.037986, ""local_drawdown"": 0.489685, ""local_runup"": 0.191139, ""range_pct_mean"": 0.071162, ""slope"": -0.197636, ""upside_vol"": 0.024569, ""volume_rel_last"": 0.364034, ""volume_trend"": -0.111479}",stored_example_kind=winner; outcome_r=2.5; similarity=0.069341
EVT_PATTERN_000035_EX_017538,PATTERN_000035,,2021-12-31T00:00:00+00:00,UTC,FOUR,SMART/IBKR,1d,2021-10-21T00:00:00+00:00,2021-12-31T00:00:00+00:00,57.93,,,,,5.4027,risk_proxy=5.4027; mfe_r=2.7477; mae_r=0.646,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000035_FOUR_2021-12-31T00:00:00+00:00,true,true,"{""atr_pct"": 0.062175, ""cumulative_return"": -0.245899, ""downside_vol"": 0.027681, ""last_quarter_return"": 0.103849, ""local_drawdown"": 0.37091, ""local_runup"": 0.244559, ""range_pct_mean"": 0.067584, ""slope"": -0.107973, ""upside_vol"": 0.028119, ""volume_rel_last"": 0.787778, ""volume_trend"": -0.060257}",stored_example_kind=winner; outcome_r=2.5; similarity=0.067628
EVT_PATTERN_000035_EX_017536,PATTERN_000035,,2022-02-17T00:00:00+00:00,UTC,FUBO,SMART/IBKR,1d,2021-12-08T00:00:00+00:00,2022-02-17T00:00:00+00:00,116.52,,,,,16.8943,risk_proxy=16.8943; mfe_r=2.6281; mae_r=0.0,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000035_FUBO_2022-02-17T00:00:00+00:00,true,true,"{""atr_pct"": 0.09666, ""cumulative_return"": -0.508852, ""downside_vol"": 0.030367, ""last_quarter_return"": -0.139184, ""local_drawdown"": 0.551846, ""local_runup"": 0.273138, ""range_pct_mean"": 0.088225, ""slope"": -0.241255, ""upside_vol"": 0.03061, ""volume_rel_last"": 1.131019, ""volume_trend"": 0.024343}",stored_example_kind=winner; outcome_r=2.5; similarity=0.066114
EVT_PATTERN_000035_EX_017537,PATTERN_000035,,2022-01-13T00:00:00+00:00,UTC,FUBO,SMART/IBKR,1d,2021-11-03T00:00:00+00:00,2022-01-13T00:00:00+00:00,163.2,,,,,22.8086,risk_proxy=22.8086; mfe_r=2.5569; mae_r=0.0526,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000035_FUBO_2022-01-13T00:00:00+00:00,true,true,"{""atr_pct"": 0.093172, ""cumulative_return"": -0.598465, ""downside_vol"": 0.035358, ""last_quarter_return"": -0.143037, ""local_drawdown"": 0.599646, ""local_runup"": 0.138825, ""range_pct_mean"": 0.078563, ""slope"": -0.243139, ""upside_vol"": 0.021783, ""volume_rel_last"": 1.041409, ""volume_trend"": -0.009322}",stored_example_kind=winner; outcome_r=2.5; similarity=0.063393
EVT_PATTERN_000144_EX_018805,PATTERN_000144,,2021-09-20T00:00:00+00:00,UTC,RXRX,SMART/IBKR,1d,2021-07-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,26.09,,,,,3.8143,risk_proxy=3.8143; mfe_r=0.3067; mae_r=2.3464,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000144_RXRX_2021-09-20T00:00:00+00:00,true,true,"{""atr_pct"": 0.097465, ""cumulative_return"": -0.357864, ""downside_vol"": 0.038187, ""last_quarter_return"": 0.052865, ""local_drawdown"": 0.53956, ""local_runup"": 0.514976, ""range_pct_mean"": 0.090145, ""slope"": -0.155272, ""upside_vol"": 0.026616, ""volume_rel_last"": 3.177848, ""volume_trend"": 0.163735}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.070027
EVT_PATTERN_000144_EX_018806,PATTERN_000144,,2022-01-31T00:00:00+00:00,UTC,SG,SMART/IBKR,1d,2021-11-18T00:00:00+00:00,2022-01-31T00:00:00+00:00,30.25,,,,,4.9425,risk_proxy=4.9425; mfe_r=0.609; mae_r=1.5357,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000144_SG_2022-01-31T00:00:00+00:00,true,true,"{""atr_pct"": 0.108926, ""cumulative_return"": -0.388889, ""downside_vol"": 0.053428, ""last_quarter_return"": 0.083841, ""local_drawdown"": 0.553208, ""local_runup"": 0.411362, ""range_pct_mean"": 0.121233, ""slope"": -0.138375, ""upside_vol"": 0.036381, ""volume_rel_last"": 0.558122, ""volume_trend"": -0.118023}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.067367
EVT_PATTERN_000144_EX_018807,PATTERN_000144,,2022-02-08T00:00:00+00:00,UTC,SG,SMART/IBKR,1d,2021-11-29T00:00:00+00:00,2022-02-08T00:00:00+00:00,28.8,,,,,5.4032,risk_proxy=5.4032; mfe_r=0.8254; mae_r=1.4103,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000144_SG_2022-02-08T00:00:00+00:00,true,true,"{""atr_pct"": 0.125074, ""cumulative_return"": -0.31018, ""downside_vol"": 0.048017, ""last_quarter_return"": 0.173116, ""local_drawdown"": 0.432814, ""local_runup"": 0.411362, ""range_pct_mean"": 0.1151, ""slope"": -0.064229, ""upside_vol"": 0.036618, ""volume_rel_last"": 0.606616, ""volume_trend"": -0.086957}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.059453
EVT_PATTERN_000144_EX_018797,PATTERN_000144,,2023-09-06T00:00:00+00:00,UTC,SOUN,SMART/IBKR,1d,2023-06-27T00:00:00+00:00,2023-09-06T00:00:00+00:00,2.41,,,,,0.3185,risk_proxy=0.3185; mfe_r=0.0314; mae_r=2.6057,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000144_SOUN_2023-09-06T00:00:00+00:00,true,true,"{""atr_pct"": 0.088115, ""cumulative_return"": -0.42619, ""downside_vol"": 0.045831, ""last_quarter_return"": 0.115741, ""local_drawdown"": 0.598726, ""local_runup"": 0.396825, ""range_pct_mean"": 0.103785, ""slope"": -0.260196, ""upside_vol"": 0.032974, ""volume_rel_last"": 0.633054, ""volume_trend"": -0.060751}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.079023
EVT_PATTERN_000144_EX_018798,PATTERN_000144,,2023-09-11T00:00:00+00:00,UTC,SOUN,SMART/IBKR,1d,2023-06-30T00:00:00+00:00,2023-09-11T00:00:00+00:00,2.25,,,,,0.2837,risk_proxy=0.2837; mfe_r=0.4582; mae_r=2.3615,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000144_SOUN_2023-09-11T00:00:00+00:00,true,true,"{""atr_pct"": 0.084063, ""cumulative_return"": -0.505495, ""downside_vol"": 0.045415, ""last_quarter_return"": -0.077869, ""local_drawdown"": 0.584615, ""local_runup"": 0.396825, ""range_pct_mean"": 0.09918, ""slope"": -0.195289, ""upside_vol"": 0.029049, ""volume_rel_last"": 0.557845, ""volume_trend"": -0.06308}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.075372
EVT_PATTERN_000144_EX_018799,PATTERN_000144,,2023-09-19T00:00:00+00:00,UTC,SOUN,SMART/IBKR,1d,2023-07-11T00:00:00+00:00,2023-09-19T00:00:00+00:00,2.13,,,,,0.2437,risk_proxy=0.2437; mfe_r=0.2051; mae_r=2.2566,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000144_SOUN_2023-09-19T00:00:00+00:00,true,true,"{""atr_pct"": 0.076284, ""cumulative_return"": -0.396601, ""downside_vol"": 0.038187, ""last_quarter_return"": -0.154762, ""local_drawdown"": 0.494652, ""local_runup"": 0.396825, ""range_pct_mean"": 0.095565, ""slope"": -0.152051, ""upside_vol"": 0.029379, ""volume_rel_last"": 0.549275, ""volume_trend"": -0.084551}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.074135
EVT_PATTERN_000144_EX_018800,PATTERN_000144,,2023-09-22T00:00:00+00:00,UTC,SOUN,SMART/IBKR,1d,2023-07-14T00:00:00+00:00,2023-09-22T00:00:00+00:00,1.82,,,,,0.2405,risk_proxy=0.2405; mfe_r=1.2057; mae_r=0.9979,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000144_SOUN_2023-09-22T00:00:00+00:00,true,true,"{""atr_pct"": 0.0881, ""cumulative_return"": -0.475504, ""downside_vol"": 0.037734, ""last_quarter_return"": -0.244813, ""local_drawdown"": 0.506775, ""local_runup"": 0.396825, ""range_pct_mean"": 0.095121, ""slope"": -0.123672, ""upside_vol"": 0.029396, ""volume_rel_last"": 0.800908, ""volume_trend"": -0.096842}",stored_example_kind=typical; outcome_r=-0.4574; similarity=0.070196
EVT_PATTERN_000144_EX_018801,PATTERN_000144,,2022-12-23T00:00:00+00:00,UTC,SOUN,SMART/IBKR,1d,2022-10-14T00:00:00+00:00,2022-12-23T00:00:00+00:00,1.0,,,,,0.1915,risk_proxy=0.1915; mfe_r=4.8327; mae_r=0.1932,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000144_SOUN_2022-12-23T00:00:00+00:00,true,true,"{""atr_pct"": 0.127671, ""cumulative_return"": -0.745547, ""downside_vol"": 0.046661, ""last_quarter_return"": -0.159664, ""local_drawdown"": 0.754275, ""local_runup"": 0.151261, ""range_pct_mean"": 0.124075, ""slope"": -0.306938, ""upside_vol"": 0.024069, ""volume_rel_last"": 0.459843, ""volume_trend"": 0.037931}",stored_example_kind=winner; outcome_r=2.5; similarity=0.062149
EVT_PATTERN_000144_EX_018802,PATTERN_000144,,2023-01-12T00:00:00+00:00,UTC,SOUN,SMART/IBKR,1d,2022-11-01T00:00:00+00:00,2023-01-12T00:00:00+00:00,1.1,,,,,0.2709,risk_proxy=0.2709; mfe_r=14.2835; mae_r=0.2584,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000144_SOUN_2023-01-12T00:00:00+00:00,true,true,"{""atr_pct"": 0.164208, ""cumulative_return"": -0.578544, ""downside_vol"": 0.05582, ""last_quarter_return"": 0.1, ""local_drawdown"": 0.63, ""local_runup"": 0.832867, ""range_pct_mean"": 0.127321, ""slope"": -0.235007, ""upside_vol"": 0.052188, ""volume_rel_last"": 1.645724, ""volume_trend"": 0.110789}",stored_example_kind=winner; outcome_r=2.5; similarity=0.058969
EVT_PATTERN_000144_EX_018804,PATTERN_000144,,2023-01-04T00:00:00+00:00,UTC,SOUN,SMART/IBKR,1d,2022-10-24T00:00:00+00:00,2023-01-04T00:00:00+00:00,1.18,,,,,0.2699,risk_proxy=0.2699; mfe_r=4.8542; mae_r=0.7785,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000144_SOUN_2023-01-04T00:00:00+00:00,true,true,"{""atr_pct"": 0.15247, ""cumulative_return"": -0.560521, ""downside_vol"": 0.055515, ""last_quarter_return"": -0.024793, ""local_drawdown"": 0.658763, ""local_runup"": 0.832867, ""range_pct_mean"": 0.127862, ""slope"": -0.319777, ""upside_vol"": 0.052729, ""volume_rel_last"": 3.535097, ""volume_trend"": 0.134196}",stored_example_kind=winner; outcome_r=2.5; similarity=0.056605
EVT_PATTERN_000144_EX_018803,PATTERN_000144,,2023-01-09T00:00:00+00:00,UTC,SOUN,SMART/IBKR,1d,2022-10-27T00:00:00+00:00,2023-01-09T00:00:00+00:00,1.03,,,,,0.2667,risk_proxy=0.2667; mfe_r=13.313; mae_r=0.2254,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000144_SOUN_2023-01-09T00:00:00+00:00,true,true,"{""atr_pct"": 0.172594, ""cumulative_return"": -0.615672, ""downside_vol"": 0.055221, ""last_quarter_return"": -0.063636, ""local_drawdown"": 0.643653, ""local_runup"": 0.832867, ""range_pct_mean"": 0.128551, ""slope"": -0.277192, ""upside_vol"": 0.052614, ""volume_rel_last"": 2.653094, ""volume_trend"": 0.134733}",stored_example_kind=winner; outcome_r=2.5; similarity=0.055684
EVT_PATTERN_000260_EX_020045,PATTERN_000260,,2021-10-01T00:00:00+00:00,UTC,ACMR,SMART/IBKR,1d,2021-07-23T00:00:00+00:00,2021-10-01T00:00:00+00:00,35.83,,,,,2.9089,risk_proxy=2.9089; mfe_r=0.9522; mae_r=1.3338,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000260_ACMR_2021-10-01T00:00:00+00:00,true,true,"{""atr_pct"": 0.054125, ""cumulative_return"": 0.228738, ""downside_vol"": 0.016835, ""last_quarter_return"": 0.065418, ""local_drawdown"": 0.128511, ""local_runup"": 0.358651, ""range_pct_mean"": 0.054707, ""slope"": 0.131241, ""upside_vol"": 0.023462, ""volume_rel_last"": 0.684427, ""volume_trend"": -0.01791}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.079948
EVT_PATTERN_000260_EX_020044,PATTERN_000260,,2021-09-20T00:00:00+00:00,UTC,ACMR,SMART/IBKR,1d,2021-07-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,32.76,,,,,2.8221,risk_proxy=2.8221; mfe_r=0.2197; mae_r=2.4627,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000260_ACMR_2021-09-20T00:00:00+00:00,true,true,"{""atr_pct"": 0.057431, ""cumulative_return"": 0.067101, ""downside_vol"": 0.020309, ""last_quarter_return"": 0.103774, ""local_drawdown"": 0.183388, ""local_runup"": 0.424412, ""range_pct_mean"": 0.059229, ""slope"": 0.111253, ""upside_vol"": 0.025368, ""volume_rel_last"": 1.091394, ""volume_trend"": -0.04302}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.068019
EVT_PATTERN_000260_EX_020043,PATTERN_000260,,2021-09-15T00:00:00+00:00,UTC,ACMR,SMART/IBKR,1d,2021-07-07T00:00:00+00:00,2021-09-15T00:00:00+00:00,33.63,,,,,2.7793,risk_proxy=2.7793; mfe_r=0.5361; mae_r=2.1876,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000260_ACMR_2021-09-15T00:00:00+00:00,true,true,"{""atr_pct"": 0.055095, ""cumulative_return"": 0.19765, ""downside_vol"": 0.02103, ""last_quarter_return"": 0.149744, ""local_drawdown"": 0.183388, ""local_runup"": 0.424412, ""range_pct_mean"": 0.064205, ""slope"": 0.1127, ""upside_vol"": 0.028686, ""volume_rel_last"": 1.288394, ""volume_trend"": -0.04843}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.066102
