trade_id,policy,variant,symbol,signal_date,source_signal_date,entry_date,exit_date,entry_price,exit_price,holding_days,truncated,gross_return_pct,net_return_x1_pct,net_return_x2_pct,net_return_x3_pct,cost_bps_x1,cost_bps_x2,cost_bps_x3,entry_model,exit_model
DSS-CO-001-ALL_EVENTS-00055,ALL_EVENTS,CONTRACTION_ONLY,PDD,2024-04-25,2024-04-25,2024-04-26,2024-05-10,129.39,136.27,10,False,5.317257902465444,5.217257902465445,5.117257902465444,5.017257902465444,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00056,ALL_EVENTS,CONTRACTION_ONLY,PYPL,2024-04-25,2024-04-25,2024-04-26,2024-05-10,63.58,62.39,10,False,-1.8716577540106916,-1.9716577540106917,-2.0716577540106917,-2.1716577540106914,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00057,ALL_EVENTS,CONTRACTION_ONLY,TGT,2024-04-25,2024-04-25,2024-04-26,2024-05-10,151.76,149.9,10,False,-1.2256193990511255,-1.3256193990511256,-1.4256193990511254,-1.5256193990511253,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00058,ALL_EVENTS,CONTRACTION_ONLY,ZETA,2024-04-25,2024-04-25,2024-04-26,2024-05-10,12.45,15.8,10,False,26.907630522088375,26.807630522088377,26.707630522088376,26.607630522088378,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00059,ALL_EVENTS,CONTRACTION_ONLY,APPF,2024-04-26,2024-04-26,2024-04-29,2024-05-13,242.75,249.41,10,False,2.7435633367662193,2.6435633367662192,2.543563336766219,2.4435633367662195,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00060,ALL_EVENTS,CONTRACTION_ONLY,AX,2024-04-26,2024-04-26,2024-04-29,2024-05-13,53.05,61.05,10,False,15.080113100848248,14.980113100848246,14.880113100848247,14.780113100848247,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00061,ALL_EVENTS,CONTRACTION_ONLY,CVX,2024-04-26,2024-04-26,2024-04-29,2024-05-13,150.8,149.55,10,False,-0.8289124668435011,-0.9289124668435012,-1.028912466843501,-1.1289124668435009,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00062,ALL_EVENTS,CONTRACTION_ONLY,EOG,2024-04-26,2024-04-26,2024-04-29,2024-05-13,126.61,121.22,10,False,-4.257167680278018,-4.3571676802780175,-4.457167680278018,-4.5571676802780186,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00063,ALL_EVENTS,CONTRACTION_ONLY,FDX,2024-04-26,2024-04-26,2024-04-29,2024-05-13,204.89,205.17,10,False,0.13665869490946392,0.03665869490946391,-0.06334130509053609,-0.1633413050905361,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00064,ALL_EVENTS,CONTRACTION_ONLY,PDD,2024-04-26,2024-04-26,2024-04-29,2024-05-13,128.53,140.52,10,False,9.32856142534817,9.22856142534817,9.12856142534817,9.028561425348169,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00065,ALL_EVENTS,CONTRACTION_ONLY,PYPL,2024-04-26,2024-04-26,2024-04-29,2024-05-13,65.43,63.4,10,False,-3.102552346018661,-3.202552346018661,-3.302552346018661,-3.4025523460186613,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00066,ALL_EVENTS,CONTRACTION_ONLY,ZETA,2024-04-26,2024-04-26,2024-04-29,2024-05-13,12.92,15.78,10,False,22.13622291021671,22.036222910216708,21.936222910216706,21.83622291021671,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00067,ALL_EVENTS,CONTRACTION_ONLY,AX,2024-04-29,2024-04-29,2024-04-30,2024-05-14,51.19,61.8,10,False,20.726704434459855,20.626704434459853,20.52670443445985,20.426704434459854,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00068,ALL_EVENTS,CONTRACTION_ONLY,EOG,2024-04-29,2024-04-29,2024-04-30,2024-05-14,127.11,121.24,10,False,-4.618047360553856,-4.718047360553856,-4.818047360553857,-4.918047360553857,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00069,ALL_EVENTS,CONTRACTION_ONLY,PDD,2024-04-29,2024-04-29,2024-04-30,2024-05-14,127.44,138.69,10,False,8.827683615819204,8.727683615819204,8.627683615819205,8.527683615819203,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00070,ALL_EVENTS,CONTRACTION_ONLY,PYPL,2024-04-29,2024-04-29,2024-04-30,2024-05-14,69.4,64.03,10,False,-7.737752161383293,-7.8377521613832934,-7.937752161383294,-8.037752161383294,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00071,ALL_EVENTS,CONTRACTION_ONLY,ZETA,2024-04-29,2024-04-29,2024-04-30,2024-05-14,12.56,16.3,10,False,29.77707006369428,29.677070063694277,29.57707006369428,29.477070063694278,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00072,ALL_EVENTS,CONTRACTION_ONLY,AEO,2024-04-30,2024-04-30,2024-05-01,2024-05-15,22.62,22.69,10,False,0.30946065428825165,0.20946065428825164,0.10946065428825164,0.00946065428825164,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00073,ALL_EVENTS,CONTRACTION_ONLY,CAVA,2024-04-30,2024-04-30,2024-05-01,2024-05-15,71.12,78.63,10,False,10.559617547806521,10.459617547806522,10.359617547806522,10.25961754780652,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00074,ALL_EVENTS,CONTRACTION_ONLY,COP,2024-04-30,2024-04-30,2024-05-01,2024-05-15,116.66,113.29,10,False,-2.888736499228517,-2.988736499228517,-3.088736499228517,-3.188736499228517,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00075,ALL_EVENTS,CONTRACTION_ONLY,EOG,2024-04-30,2024-04-30,2024-05-01,2024-05-15,122.75,120.93,10,False,-1.482688391038689,-1.582688391038689,-1.6826883910386892,-1.7826883910386888,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00076,ALL_EVENTS,CONTRACTION_ONLY,LLY,2024-04-30,2024-04-30,2024-05-01,2024-05-15,762.78,776.18,10,False,1.7567319541676563,1.6567319541676562,1.5567319541676563,1.4567319541676564,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
