episode_type,symbol,episode_id,first_signal_date,last_signal_date,first_signal_idx,last_signal_idx,episode_length_days,number_of_raw_signals,min_ATR14_pct_rank,max_ATR14_pct_rank,regime_snapshot,trend_snapshot,sample
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00008,2024-11-13,2024-11-13,344,344,1,1,0.023486014123959478,0.023486014123959478,True,True,IS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00009,2024-11-26,2024-11-26,353,353,1,1,0.023355031667839588,0.023355031667839588,True,True,IS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00010,2025-01-14,2025-01-23,384,390,10,7,0.01861373250894892,0.020369247768936217,True,True,OOS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00011,2025-02-13,2025-02-26,405,413,14,9,0.018551577728457017,0.02267951911621359,True,True,OOS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00012,2025-05-06,2025-06-12,461,487,38,27,0.01866756539074505,0.024190998570328828,True,True,OOS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00013,2025-06-17,2025-06-18,490,491,2,2,0.023115066673976756,0.023129511909315555,True,True,OOS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00014,2025-07-07,2025-07-17,502,510,11,9,0.020789761706093316,0.023573929938454703,True,True,OOS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00015,2025-08-08,2025-08-13,526,529,6,4,0.020495712644621317,0.022442352097677223,True,True,OOS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00016,2025-08-19,2025-08-19,533,533,1,1,0.023520173503346686,0.023520173503346686,True,True,OOS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00017,2025-08-22,2025-09-24,536,558,34,23,0.01837344347746565,0.02283024607354991,True,True,OOS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00018,2025-09-26,2025-09-29,560,561,4,2,0.021104060607522866,0.02170615745107001,True,True,OOS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00019,2025-10-09,2025-10-10,569,570,2,2,0.021736043060230352,0.022026421179048704,True,True,OOS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00020,2025-12-29,2026-01-08,624,631,11,8,0.020207768146628703,0.022677071592189922,True,True,OOS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00021,2026-01-13,2026-01-14,634,635,2,2,0.021285386381025225,0.02292687232446266,True,True,OOS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00022,2026-05-27,2026-06-09,726,735,14,10,0.026876169296480675,0.03050971414035426,True,True,OOS
EPISODE_CONTIGUOUS,GE,EPISODE_CONTIGUOUS-GE-00023,2026-06-17,2026-07-01,741,750,15,10,0.028603537313033466,0.031261878753686155,True,True,OOS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00001,2024-05-15,2024-05-17,218,220,3,3,0.045991678224687936,0.04894381533101046,True,True,IS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00002,2024-06-04,2024-06-05,231,232,2,2,0.05083448170264891,0.05261374889247929,True,True,IS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00003,2024-06-27,2024-08-01,247,271,36,25,0.04119336176681728,0.05221242897409511,True,True,IS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00004,2024-11-06,2024-11-07,339,340,2,2,0.0447664237699825,0.04640427599611273,True,True,IS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00005,2024-11-29,2024-12-12,355,364,14,10,0.04367057765116018,0.04800569800569801,True,True,IS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00006,2024-12-16,2024-12-18,366,368,3,3,0.041710114702815416,0.046091566661186904,True,True,IS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00007,2024-12-26,2024-12-27,373,374,2,2,0.04770253654538,0.0487578623467125,True,True,IS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00008,2024-12-31,2025-01-15,376,385,16,10,0.04439445069366331,0.04847074975211656,True,True,IS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00009,2025-05-02,2025-05-02,459,459,1,1,0.05643251775848463,0.05643251775848463,True,True,OOS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00010,2025-06-03,2025-07-18,480,511,46,32,0.04009161859518158,0.054756090470376176,True,True,OOS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00011,2025-07-22,2025-07-22,513,513,1,1,0.040644171779141106,0.040644171779141106,True,True,OOS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00012,2025-08-07,2025-08-07,525,525,1,1,0.04775253900618332,0.04775253900618332,True,True,OOS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00013,2025-08-13,2025-08-15,529,531,3,3,0.05125745397977702,0.0516661933162927,True,True,OOS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00014,2025-08-21,2025-09-10,535,548,21,14,0.030607704369199476,0.04899058187243566,True,True,OOS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00015,2025-09-12,2025-09-12,550,550,1,1,0.04498239436619718,0.04498239436619718,True,True,OOS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00016,2025-09-23,2025-10-13,557,571,21,15,0.040875688916105296,0.045428475839984696,True,True,OOS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00017,2025-10-15,2025-10-27,573,581,13,9,0.03803440678343309,0.044194510866115054,True,True,OOS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00018,2025-12-15,2026-01-16,615,637,33,23,0.02999943834423881,0.04367367956451378,True,True,OOS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00019,2026-02-03,2026-02-03,648,648,1,1,0.04299390774586597,0.04299390774586597,True,True,OOS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00020,2026-06-12,2026-06-15,738,739,4,2,0.04916512059369201,0.04988386480560921,True,True,OOS
EPISODE_CONTIGUOUS,GH,EPISODE_CONTIGUOUS-GH-00021,2026-06-17,2026-07-01,741,750,15,10,0.043487148989945885,0.05076959321501491,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00001,2024-08-28,2024-09-11,290,299,15,10,0.015559830117889032,0.01770618508815935,True,True,IS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00002,2024-10-01,2024-11-07,313,340,38,28,0.014714714714714684,0.017915251206865716,True,True,IS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00003,2025-01-06,2025-01-06,379,379,1,1,0.019572924798334605,0.019572924798334605,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00004,2025-01-15,2025-01-28,385,393,14,9,0.016805311150215937,0.01790586364415894,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00005,2025-06-10,2025-06-11,485,486,2,2,0.022999542752629186,0.023431843170908323,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00006,2025-07-07,2025-07-28,502,517,22,16,0.0210644859932686,0.02383357162532629,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00007,2025-08-01,2025-08-05,521,523,5,3,0.02231822836661546,0.024390403091060987,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00008,2025-08-08,2025-08-08,526,526,1,1,0.022921207932372796,0.022921207932372796,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00009,2025-08-18,2025-08-21,532,535,4,4,0.02305441706582389,0.023832227065583494,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00010,2025-08-29,2025-08-29,541,541,1,1,0.019774710248730287,0.019774710248730287,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00011,2025-09-05,2025-09-12,545,550,8,6,0.017081421233941445,0.019175794985959654,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00012,2025-09-18,2025-09-19,554,555,2,2,0.020111775308289774,0.020435618193465715,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00013,2025-09-23,2025-09-24,557,558,2,2,0.021169772256728767,0.02242680273320693,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00014,2025-12-04,2025-12-08,608,610,5,3,0.022552598712652524,0.023343697958518216,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00015,2025-12-10,2025-12-11,612,613,2,2,0.021822064398483627,0.021939559501451263,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00016,2025-12-17,2025-12-23,617,621,7,5,0.021863095238095258,0.023149496243666662,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00017,2025-12-26,2025-12-31,623,626,6,4,0.022007372968911445,0.023015489424382623,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00018,2026-01-07,2026-01-07,630,630,1,1,0.021293328408183716,0.021293328408183716,True,True,OOS
EPISODE_CONTIGUOUS,GILD,EPISODE_CONTIGUOUS-GILD-00019,2026-03-09,2026-03-17,671,677,9,7,0.023984736985554665,0.025053970014458048,True,True,OOS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00001,2024-04-18,2024-04-18,199,199,1,1,0.02046721846091663,0.02046721846091663,True,True,IS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00002,2024-04-22,2024-04-25,201,204,4,4,0.019202383188857,0.020466997371635886,True,True,IS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00003,2024-05-17,2024-07-17,220,260,62,41,0.016068533171938147,0.020537254579807783,True,True,IS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00004,2024-09-27,2024-10-08,311,318,12,8,0.01609034321480156,0.018427518427518427,True,True,IS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00005,2024-10-22,2024-10-23,328,329,2,2,0.01783452115237119,0.017862562323867338,True,True,IS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00006,2024-10-28,2024-10-28,332,332,1,1,0.01705866147833124,0.01705866147833124,True,True,IS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00007,2024-10-30,2024-10-30,334,334,1,1,0.017233413417113277,0.017233413417113277,True,True,IS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00008,2025-06-06,2025-06-18,483,491,13,9,0.02130772526291114,0.02654497229355319,True,True,OOS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00009,2025-06-26,2025-07-09,496,504,14,9,0.02459374107341227,0.026337468501647615,True,True,OOS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00010,2025-07-11,2025-09-04,506,544,56,39,0.019497010506762655,0.026913487208677755,True,True,OOS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00011,2025-09-08,2025-09-08,546,546,1,1,0.024215656411818432,0.024215656411818432,True,True,OOS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00012,2025-09-15,2025-09-15,551,551,1,1,0.02427699733747635,0.02427699733747635,True,True,OOS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00013,2025-09-24,2025-10-10,558,570,17,13,0.02076916531949291,0.023036041007173342,True,True,OOS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00014,2025-12-29,2026-01-20,624,638,23,15,0.018522623067662784,0.022873946908281675,True,True,OOS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00015,2026-01-29,2026-01-29,645,645,1,1,0.022461801538147422,0.022461801538147422,True,True,OOS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00016,2026-04-17,2026-05-01,699,709,15,11,0.020499541346672,0.024963595204446774,True,True,OOS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00017,2026-05-05,2026-05-05,711,711,1,1,0.024737656587107044,0.024737656587107044,True,True,OOS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00018,2026-05-21,2026-05-21,723,723,1,1,0.024754056352569363,0.024754056352569363,True,True,OOS
EPISODE_CONTIGUOUS,GOOG,EPISODE_CONTIGUOUS-GOOG-00019,2026-05-27,2026-05-29,726,728,3,3,0.023426937077483105,0.024237910759322055,True,True,OOS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00001,2024-04-18,2024-04-18,199,199,1,1,0.020710114026142583,0.020710114026142583,True,True,IS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00002,2024-04-22,2024-04-25,201,204,4,4,0.019508925741094616,0.02083839952112834,True,True,IS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00003,2024-05-20,2024-07-17,221,260,59,40,0.0163586940152405,0.019229352390775823,True,True,IS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00004,2024-09-27,2024-10-09,311,319,13,9,0.016443176991687396,0.01868981358777275,True,True,IS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00005,2024-10-22,2024-10-23,328,329,2,2,0.01805629314922996,0.018143023632810798,True,True,IS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00006,2024-10-28,2024-10-30,332,334,3,3,0.017141639264401425,0.018251668650075045,True,True,IS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00007,2025-01-16,2025-01-16,386,386,1,1,0.023029866858582243,0.023029866858582243,True,True,OOS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00008,2025-06-06,2025-06-18,483,491,13,9,0.021748157798314537,0.027278696352892005,True,True,OOS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00009,2025-06-26,2025-07-09,496,504,14,9,0.024861547791946607,0.02667647608750436,True,True,OOS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00010,2025-07-14,2025-09-04,507,544,53,38,0.019583901326004707,0.025787908663019964,True,True,OOS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00011,2025-09-08,2025-09-08,546,546,1,1,0.02466302101432046,0.02466302101432046,True,True,OOS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00012,2025-09-15,2025-09-15,551,551,1,1,0.024704127063383093,0.024704127063383093,True,True,OOS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00013,2025-09-24,2025-10-10,558,570,17,13,0.021027306491334857,0.023152166947281335,True,True,OOS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00014,2025-12-29,2026-01-20,624,638,23,15,0.01861792440508843,0.02304831865675046,True,True,OOS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00015,2026-01-29,2026-01-29,645,645,1,1,0.022667188876921585,0.022667188876921585,True,True,OOS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00016,2026-04-20,2026-05-01,700,709,12,10,0.021115738110903608,0.02574199123929271,True,True,OOS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00017,2026-05-05,2026-05-06,711,712,2,2,0.02498564043653072,0.025202399352322064,True,True,OOS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00018,2026-05-21,2026-05-21,723,723,1,1,0.025220894161925335,0.025220894161925335,True,True,OOS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00019,2026-05-27,2026-05-29,726,728,3,3,0.024061114571501816,0.02489937696421678,True,True,OOS
EPISODE_CONTIGUOUS,GOOGL,EPISODE_CONTIGUOUS-GOOGL-00020,2026-06-02,2026-06-02,730,730,1,1,0.02503940297373764,0.02503940297373764,True,True,OOS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00001,2024-05-06,2024-06-27,211,247,53,37,0.013973033261963958,0.018365441544837654,True,True,IS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00002,2024-07-05,2024-07-09,252,254,5,3,0.018272905921483604,0.018852251738939778,True,True,IS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00003,2024-08-27,2024-09-03,289,293,8,5,0.016275800092764373,0.019114708760334435,True,True,IS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00004,2024-10-09,2024-10-15,319,323,7,5,0.01661576860960211,0.01857539028872876,True,True,IS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00005,2024-10-25,2024-10-25,331,331,1,1,0.01872537711612273,0.01872537711612273,True,True,IS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00006,2024-11-05,2024-11-06,338,339,2,2,0.01812871570603327,0.018378419022169787,True,True,IS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00007,2024-12-02,2024-12-17,356,367,16,12,0.01615611891666646,0.01975660619494834,True,True,IS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00008,2025-02-06,2025-02-20,400,409,15,10,0.018222271175239568,0.01963952212966526,True,True,OOS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00009,2025-05-15,2025-05-15,468,468,1,1,0.023046418513764648,0.023046418513764648,True,True,OOS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00010,2025-05-19,2025-05-19,470,470,1,1,0.02240216722661241,0.02240216722661241,True,True,OOS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00011,2025-06-03,2025-08-15,480,531,74,52,0.0174229044282754,0.022054704782158777,True,True,OOS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00012,2025-08-22,2025-09-09,536,547,19,12,0.01820586286126992,0.019851691189401447,True,True,OOS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00013,2025-09-11,2025-09-11,549,549,1,1,0.020079073122860912,0.020079073122860912,True,True,OOS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00014,2025-09-15,2025-09-18,551,554,4,4,0.019420378110554404,0.019835025941866598,True,True,OOS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00015,2025-09-23,2025-09-23,557,557,1,1,0.018991475969142885,0.018991475969142885,True,True,OOS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00016,2025-09-26,2025-10-06,560,566,11,7,0.018154810727400245,0.019635203017215695,True,True,OOS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00017,2026-01-05,2026-01-05,628,628,1,1,0.020098060868412905,0.020098060868412905,True,True,OOS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00018,2026-01-09,2026-01-14,632,635,6,4,0.01926854129038234,0.02026069970467611,True,True,OOS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00019,2026-04-24,2026-05-20,704,722,27,19,0.02238810503312848,0.02610033003709048,True,True,OOS
EPISODE_CONTIGUOUS,GS,EPISODE_CONTIGUOUS-GS-00020,2026-05-26,2026-05-26,725,725,1,1,0.025216943160028357,0.025216943160028357,True,True,OOS
EPISODE_CONTIGUOUS,HD,EPISODE_CONTIGUOUS-HD-00001,2024-09-03,2024-10-10,293,320,38,28,0.01630375314585841,0.01885626779991978,True,True,IS
EPISODE_CONTIGUOUS,HD,EPISODE_CONTIGUOUS-HD-00002,2024-10-14,2024-10-22,322,328,9,7,0.016590465158944027,0.018009365304879846,True,True,IS
EPISODE_CONTIGUOUS,HD,EPISODE_CONTIGUOUS-HD-00003,2024-10-25,2024-11-04,331,337,11,7,0.01685946983451784,0.018088621697980495,True,True,IS
EPISODE_CONTIGUOUS,HD,EPISODE_CONTIGUOUS-HD-00004,2024-12-05,2024-12-09,359,361,5,3,0.017982480572654107,0.01845708039076192,True,True,IS
EPISODE_CONTIGUOUS,HD,EPISODE_CONTIGUOUS-HD-00005,2024-12-11,2024-12-16,363,366,6,4,0.01706251268737248,0.018146505077724688,True,True,IS
EPISODE_CONTIGUOUS,HD,EPISODE_CONTIGUOUS-HD-00006,2025-01-15,2025-01-22,385,389,8,5,0.015843399686194467,0.017894408086199815,True,True,OOS
EPISODE_CONTIGUOUS,HD,EPISODE_CONTIGUOUS-HD-00007,2025-08-04,2025-08-18,522,532,15,11,0.016561388608737185,0.018599923072696284,True,True,OOS
EPISODE_CONTIGUOUS,HD,EPISODE_CONTIGUOUS-HD-00008,2025-09-09,2025-09-30,547,562,22,16,0.014146679730624872,0.01838932373960814,True,True,OOS
EPISODE_CONTIGUOUS,HIMS,EPISODE_CONTIGUOUS-HIMS-00001,2024-09-25,2024-10-08,309,318,14,10,0.045656207146890386,0.05900940623162841,True,True,IS
EPISODE_CONTIGUOUS,HIMS,EPISODE_CONTIGUOUS-HIMS-00002,2025-01-16,2025-01-17,386,387,2,2,0.06853143267357194,0.07117292156662236,True,True,OOS
EPISODE_CONTIGUOUS,HIMS,EPISODE_CONTIGUOUS-HIMS-00003,2025-01-22,2025-01-27,389,392,6,4,0.06522745152482762,0.06639670292806824,True,True,OOS
EPISODE_CONTIGUOUS,HIMS,EPISODE_CONTIGUOUS-HIMS-00004,2025-01-29,2025-02-06,394,400,9,7,0.05928111587982831,0.06748799710118669,True,True,OOS
EPISODE_CONTIGUOUS,HIMS,EPISODE_CONTIGUOUS-HIMS-00005,2025-05-02,2025-05-15,459,468,14,10,0.07890039896409325,0.0892974008975318,True,True,OOS
EPISODE_CONTIGUOUS,HIMS,EPISODE_CONTIGUOUS-HIMS-00006,2025-06-03,2025-06-03,480,480,1,1,0.08842698608419941,0.08842698608419941,True,True,OOS
EPISODE_CONTIGUOUS,HIMS,EPISODE_CONTIGUOUS-HIMS-00007,2025-06-09,2025-06-20,484,492,12,9,0.07859017622797151,0.08714932126696831,True,True,OOS
EPISODE_CONTIGUOUS,HIMS,EPISODE_CONTIGUOUS-HIMS-00008,2025-07-23,2025-08-05,514,523,14,10,0.05821692804296285,0.06668950553842642,True,True,OOS
EPISODE_CONTIGUOUS,HIMS,EPISODE_CONTIGUOUS-HIMS-00009,2025-09-11,2025-09-16,549,552,6,4,0.05462033462033464,0.05717197924388438,True,True,OOS
EPISODE_CONTIGUOUS,HIMS,EPISODE_CONTIGUOUS-HIMS-00010,2025-09-18,2025-10-16,554,574,29,21,0.05803187701073207,0.07025939420305616,True,True,OOS
EPISODE_CONTIGUOUS,HIMS,EPISODE_CONTIGUOUS-HIMS-00011,2026-06-22,2026-06-22,743,743,1,1,0.07038140883644126,0.07038140883644126,True,True,OOS
EPISODE_CONTIGUOUS,HON,EPISODE_CONTIGUOUS-HON-00001,2024-05-22,2024-05-28,223,226,7,4,0.012987356504258587,0.013603500055615277,True,True,IS
EPISODE_CONTIGUOUS,HON,EPISODE_CONTIGUOUS-HON-00002,2024-05-30,2024-06-04,228,231,6,4,0.013283142633520923,0.01363263173608,True,True,IS
EPISODE_CONTIGUOUS,HON,EPISODE_CONTIGUOUS-HON-00003,2024-06-26,2024-06-28,246,248,3,3,0.01415970941446451,0.014482758620689663,True,True,IS
EPISODE_CONTIGUOUS,HON,EPISODE_CONTIGUOUS-HON-00004,2024-07-05,2024-07-24,252,265,20,14,0.013063230910341648,0.014323360609160117,True,True,IS
EPISODE_CONTIGUOUS,HON,EPISODE_CONTIGUOUS-HON-00005,2024-08-29,2024-08-30,291,292,2,2,0.011377613776137776,0.01182218621841933,True,True,IS
EPISODE_CONTIGUOUS,HON,EPISODE_CONTIGUOUS-HON-00006,2024-09-27,2024-09-30,311,312,4,2,0.014771450320803275,0.014819205690574985,True,True,IS
EPISODE_CONTIGUOUS,HON,EPISODE_CONTIGUOUS-HON-00007,2024-10-02,2024-10-08,314,318,7,5,0.014186329002098121,0.014527094359678451,True,True,IS
EPISODE_CONTIGUOUS,HON,EPISODE_CONTIGUOUS-HON-00008,2024-12-05,2024-12-05,359,359,1,1,0.01555055800016901,0.01555055800016901,True,True,IS
EPISODE_CONTIGUOUS,HON,EPISODE_CONTIGUOUS-HON-00009,2025-05-20,2025-07-23,471,514,65,44,0.012700020388432525,0.017511351166656815,True,True,OOS
EPISODE_CONTIGUOUS,HON,EPISODE_CONTIGUOUS-HON-00010,2026-01-05,2026-01-05,628,628,1,1,0.014223140902603477,0.014223140902603477,True,True,OOS
EPISODE_CONTIGUOUS,HOOD,EPISODE_CONTIGUOUS-HOOD-00001,2024-05-06,2024-05-06,211,211,1,1,0.0461599681655392,0.0461599681655392,True,True,IS
EPISODE_CONTIGUOUS,HOOD,EPISODE_CONTIGUOUS-HOOD-00002,2024-05-08,2024-05-08,213,213,1,1,0.045422059874533495,0.045422059874533495,True,True,IS
EPISODE_CONTIGUOUS,HOOD,EPISODE_CONTIGUOUS-HOOD-00003,2024-06-28,2024-07-22,248,263,25,16,0.03922486425762963,0.04768228672611143,True,True,IS
EPISODE_CONTIGUOUS,HOOD,EPISODE_CONTIGUOUS-HOOD-00004,2024-08-27,2024-08-27,289,289,1,1,0.0379293893129771,0.0379293893129771,True,True,IS
EPISODE_CONTIGUOUS,HOOD,EPISODE_CONTIGUOUS-HOOD-00005,2024-09-11,2024-10-31,299,335,51,37,0.03334683749430291,0.044379985496736746,True,True,IS
EPISODE_CONTIGUOUS,HOOD,EPISODE_CONTIGUOUS-HOOD-00006,2025-02-11,2025-02-11,403,403,1,1,0.0441747696057275,0.0441747696057275,True,True,OOS
EPISODE_CONTIGUOUS,HOOD,EPISODE_CONTIGUOUS-HOOD-00007,2025-05-08,2025-07-03,463,501,57,39,0.04102670541026704,0.061526591032492216,True,True,OOS
EPISODE_CONTIGUOUS,HOOD,EPISODE_CONTIGUOUS-HOOD-00008,2025-07-17,2025-07-18,510,511,2,2,0.05466368624263361,0.054686959529574544,True,True,OOS
EPISODE_CONTIGUOUS,HOOD,EPISODE_CONTIGUOUS-HOOD-00009,2025-07-22,2025-08-13,513,529,23,17,0.04231391910515263,0.055115145540677465,True,True,OOS
