trade_id,symbol,signal_date,entry_date,exit_date,entry_price,exit_price,holding_days,gross_return_pct,net_return_x1_pct,net_return_x2_pct,net_return_x3_pct,cost_bps_x1,cost_bps_x2,cost_bps_x3,entry_model,exit_model
DSS-BO-001-00095,GOOGL,2024-10-29,2024-10-30,2024-11-13,179.6,177.75,10,-1.030066815144759,-1.130066815144759,-1.230066815144759,-1.3300668151447588,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00096,AMZN,2024-10-30,2024-10-31,2024-11-14,190.62,211.48,10,10.943237855419152,10.843237855419153,10.743237855419153,10.643237855419152,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00097,GOOG,2024-10-30,2024-10-31,2024-11-14,173.63,176.23,10,1.4974370788458202,1.3974370788458201,1.2974370788458203,1.1974370788458204,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00098,SKYW,2024-11-01,2024-11-04,2024-11-18,100.55,109.5,10,8.901044256588776,8.801044256588774,8.701044256588775,8.601044256588775,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00099,FRPT,2024-11-04,2024-11-05,2024-11-19,152.82,156.38,10,2.3295380185839543,2.229538018583954,2.129538018583954,2.0295380185839544,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00100,IOVA,2024-11-04,2024-11-05,2024-11-19,11.35,8.19,10,-27.84140969162996,-27.94140969162996,-28.04140969162996,-28.14140969162996,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00101,PRVA,2024-11-04,2024-11-05,2024-11-19,19.0,21.11,10,11.10526315789473,11.00526315789473,10.90526315789473,10.805263157894728,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00102,CARG,2024-11-06,2024-11-07,2024-11-21,32.94,35.73,10,8.469945355191255,8.369945355191255,8.269945355191254,8.169945355191254,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00103,CRDO,2024-11-06,2024-11-07,2024-11-21,45.19,46.28,10,2.4120380615180403,2.3120380615180403,2.21203806151804,2.1120380615180405,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00104,FOUR,2024-11-06,2024-11-07,2024-11-21,97.5,109.28,10,12.082051282051287,11.982051282051287,11.882051282051286,11.782051282051286,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00105,GH,2024-11-06,2024-11-07,2024-11-21,32.39,30.98,10,-4.3531954306884835,-4.453195430688483,-4.553195430688484,-4.653195430688484,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00106,MNDY,2024-11-06,2024-11-07,2024-11-21,316.03,276.26,10,-12.584248330854663,-12.684248330854665,-12.784248330854664,-12.884248330854664,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00107,NVDA,2024-11-06,2024-11-07,2024-11-21,146.16,146.44,10,0.19157088122605526,0.09157088122605525,-0.008429118773944748,-0.10842911877394475,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00108,SG,2024-11-06,2024-11-07,2024-11-21,42.29,41.25,10,-2.459210215180896,-2.559210215180896,-2.659210215180896,-2.7592102151808957,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00109,BROS,2024-11-07,2024-11-08,2024-11-22,44.03,51.2,10,16.284351578469234,16.184351578469236,16.084351578469235,15.984351578469235,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00110,COST,2024-11-07,2024-11-08,2024-11-22,906.7,956.31,10,5.471490018749292,5.3714900187492916,5.271490018749292,5.171490018749292,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00111,OLLI,2024-11-07,2024-11-08,2024-11-22,99.09,94.61,10,-4.521142395801803,-4.621142395801803,-4.721142395801802,-4.821142395801803,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00112,UPST,2024-11-08,2024-11-11,2024-11-25,79.21,79.52,10,0.3913647266759357,0.2913647266759357,0.19136472667593568,0.09136472667593569,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00113,ZETA,2024-11-11,2024-11-12,2024-11-26,33.3,20.04,10,-39.81981981981981,-39.919819819819814,-40.019819819819816,-40.11981981981981,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00114,AMBA,2024-11-22,2024-11-25,2024-12-10,64.5,72.22,10,11.968992248062005,11.868992248062005,11.768992248062006,11.668992248062004,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00115,APPF,2024-11-22,2024-11-25,2024-12-10,245.31,256.61,10,4.606416371122268,4.506416371122269,4.406416371122268,4.306416371122268,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00116,LRN,2024-11-25,2024-11-26,2024-12-11,105.57,106.23,10,0.6251776072748072,0.5251776072748072,0.4251776072748072,0.3251776072748072,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00117,AAPL,2024-11-26,2024-11-27,2024-12-12,232.95,246.39,10,5.7694784288473855,5.669478428847386,5.569478428847385,5.469478428847385,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00118,COST,2024-12-03,2024-12-04,2024-12-18,974.16,957.03,10,-1.758438038925847,-1.858438038925847,-1.9584380389258471,-2.0584380389258468,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00119,CARG,2024-12-04,2024-12-05,2024-12-19,38.92,36.08,10,-7.29701952723536,-7.39701952723536,-7.49701952723536,-7.597019527235361,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00120,GH,2024-12-04,2024-12-05,2024-12-19,37.89,31.13,10,-17.841119028767494,-17.941119028767496,-18.041119028767493,-18.141119028767495,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00121,TSLA,2024-12-05,2024-12-06,2024-12-20,377.47,421.06,10,11.54793758444379,11.44793758444379,11.347937584443791,11.24793758444379,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
