trade_id,policy,variant,symbol,signal_date,source_signal_date,entry_date,exit_date,entry_price,exit_price,holding_days,truncated,gross_return_pct,net_return_x1_pct,net_return_x2_pct,net_return_x3_pct,cost_bps_x1,cost_bps_x2,cost_bps_x3,entry_model,exit_model
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00049,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,C,2024-05-13,2024-05-13,2024-05-14,2024-05-29,60.07,58.65,10,False,-2.3639087730980557,-2.463908773098056,-2.563908773098056,-2.6639087730980555,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00050,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,CVX,2024-05-13,2024-05-13,2024-05-14,2024-05-29,149.37,144.05,10,False,-3.5616254937403724,-3.6616254937403725,-3.7616254937403726,-3.8616254937403727,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00051,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,RXRX,2024-05-13,2024-05-13,2024-05-14,2024-05-29,9.73,8.58,10,False,-11.819116135662899,-11.9191161356629,-12.0191161356629,-12.1191161356629,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00052,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,AX,2024-05-14,2024-05-14,2024-05-15,2024-05-30,62.82,54.09,10,False,-13.89684813753581,-13.99684813753581,-14.096848137535812,-14.196848137535811,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00053,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,CALM,2024-05-14,2024-05-14,2024-05-15,2024-05-30,51.61,53.13,10,False,2.9451656655687053,2.845165665568705,2.745165665568705,2.6451656655687055,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00054,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,DHR,2024-05-14,2024-05-14,2024-05-15,2024-05-30,256.47,249.31,10,False,-2.7917495223612976,-2.8917495223612977,-2.9917495223612978,-3.0917495223612974,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00055,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,LMT,2024-05-14,2024-05-14,2024-05-15,2024-05-30,439.4,434.37,10,False,-1.1447428311333607,-1.2447428311333608,-1.3447428311333607,-1.4447428311333605,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00056,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,ORCL,2024-05-14,2024-05-14,2024-05-15,2024-05-30,117.66,114.65,10,False,-2.5582185959544423,-2.6582185959544424,-2.7582185959544425,-2.858218595954442,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00057,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,PANW,2024-05-14,2024-05-14,2024-05-15,2024-05-30,152.16,146.59,10,False,-3.660620399579384,-3.760620399579384,-3.860620399579384,-3.9606203995793843,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00058,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,SNPS,2024-05-14,2024-05-14,2024-05-15,2024-05-30,565.8,564.73,10,False,-0.18911276069281113,-0.2891127606928111,-0.38911276069281114,-0.4891127606928111,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00059,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,TMO,2024-05-14,2024-05-14,2024-05-15,2024-05-30,595.47,558.51,10,False,-6.20686180664014,-6.306861806640141,-6.406861806640141,-6.50686180664014,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00060,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,ADI,2024-05-15,2024-05-15,2024-05-16,2024-05-31,208.71,226.57,10,False,8.557328350342575,8.457328350342575,8.357328350342573,8.257328350342574,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00061,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,GH,2024-05-15,2024-05-15,2024-05-16,2024-05-31,25.74,27.1,10,False,5.283605283605297,5.1836052836052975,5.083605283605297,4.983605283605296,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00062,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,LRCX,2024-05-15,2024-05-15,2024-05-16,2024-05-31,93.22,91.49,10,False,-1.855824930272476,-1.9558249302724762,-2.0558249302724763,-2.155824930272476,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
